date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-05-05,GLU,departure,08:45,YON Trashigang,KB50,Drukair,text,Duration: 0h 40m,,True,2026-02-17T15:53:57.986907
2026-05-05,GLU,arrival,08:15,PBH Paro,KB50,Drukair,text,Duration: 0h 40m,,True,2026-02-17T15:54:09.070373
