date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-04-30,YON,departure,08:40,PBH Paro,KB31,Drukair,text,Duration: 0h 45m,,True,2026-02-17T15:44:00.066613
2026-04-30,YON,arrival,09:25,YON Trashigang,KB31,Drukair,text,Duration: 0h 45m,,True,2026-02-17T15:44:11.442922
