date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-10-19,PBH,departure,07:05,KTM Kathmandu,B3773,Bhutan Airlines,1h 10m,2026-02-14T15:28:45.179940
2026-10-19,PBH,departure,07:10,KTM Kathmandu,KB400,Drukair,1h 15m,2026-02-14T15:28:45.340322
2026-10-19,PBH,departure,08:00,BKK Bangkok,KB150,Drukair,3h 10m,2026-02-14T15:28:45.497512
2026-10-19,PBH,departure,09:00,BUT Jakar,KB10,Drukair,0h 35m,2026-02-14T15:28:45.657384
2026-10-19,PBH,departure,09:40,DEL Delhi,KB200,Drukair,2h 20m,2026-02-14T15:28:45.805959
2026-10-19,PBH,departure,10:35,CCU Kolkata,B3700,Bhutan Airlines,1h 10m,2026-02-14T15:28:45.960316
2026-10-19,PBH,departure,10:35,DXB Dubai,KB800,Drukair,5h 5m,2026-02-14T15:28:46.123413
2026-10-19,PBH,departure,11:20,CCU Kolkata,KB210,Drukair,1h 30m,2026-02-14T15:28:46.274489
2026-10-19,PBH,departure,11:30,GAU Guwahati,KB540,Drukair,0h 55m,2026-02-14T15:28:46.427301
2026-10-19,PBH,departure,16:20,IXB Bagdogra,KB130,Drukair,0h 45m,2026-02-14T15:28:46.587365
2026-10-19,PBH,arrival,09:35,GAU Guwahati,KB141,Drukair,0h 55m,2026-02-14T15:28:50.354191
2026-10-19,PBH,arrival,09:55,CCU Kolkata,B3701,Bhutan Airlines,1h 0m,2026-02-14T15:28:50.513233
2026-10-19,PBH,arrival,10:30,BUT Jakar,KB11,Drukair,0h 35m,2026-02-14T15:28:50.662991
2026-10-19,PBH,arrival,10:30,KTM Kathmandu,KB401,Drukair,1h 5m,2026-02-14T15:28:50.812705
2026-10-19,PBH,arrival,14:35,KTM Kathmandu,B3774,Bhutan Airlines,1h 0m,2026-02-14T15:28:50.956137
2026-10-19,PBH,arrival,15:20,CCU Kolkata,KB211,Drukair,1h 30m,2026-02-14T15:28:51.108040
2026-10-19,PBH,arrival,15:20,DEL Delhi,KB201,Drukair,2h 20m,2026-02-14T15:28:51.257594
2026-10-19,PBH,arrival,15:25,BKK Bangkok,KB151,Drukair,3h 15m,2026-02-14T15:28:51.412931
