date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-09-16,BUT,departure,11:10,PBH Paro,KB11,Drukair,text,Duration: 0h 35m,,True,2026-02-18T14:13:29.125473
