date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-12-30,PPG,departure,23:20,HNL Honolulu,AS866,Alaska Airlines,5h 35m,2026-02-12T21:09:23.105117
2026-12-30,PPG,arrival,21:20,HNL Honolulu,AS865,Alaska Airlines,5h 55m,2026-02-12T21:09:26.604670
