date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-06-03,YON,departure,08:55,PBH Paro,KB31,Drukair,text,Duration: 0h 45m,,True,2026-02-17T16:01:57.978314
2026-06-03,YON,arrival,09:40,YON Trashigang,KB31,Drukair,text,Duration: 0h 45m,,True,2026-02-17T16:02:09.058644
