date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-05-11,PBH,departure,07:00,KTM Kathmandu,KB400,Drukair,1h 15m,2026-02-14T14:19:06.351239
2026-05-11,PBH,departure,07:10,CCU Kolkata,KB210,Drukair,1h 20m,2026-02-14T14:19:06.503137
2026-05-11,PBH,departure,10:35,CCU Kolkata,B3700,Bhutan Airlines,1h 10m,2026-02-14T14:19:06.670963
2026-05-11,PBH,departure,10:40,DXB Dubai,KB800,Drukair,5h 0m,2026-02-14T14:19:06.840663
2026-05-11,PBH,departure,10:50,KTM Kathmandu,B3773,Bhutan Airlines,1h 10m,2026-02-14T14:19:06.990663
2026-05-11,PBH,departure,11:10,BUT Jakar,KB12,Drukair,0h 35m,2026-02-14T14:19:07.175375
2026-05-11,PBH,departure,11:50,IXB Bagdogra,KB130,Drukair,0h 45m,2026-02-14T14:19:07.351686
2026-05-11,PBH,departure,11:55,DEL Delhi,KB202,Drukair,2h 20m,2026-02-14T14:19:07.522748
2026-05-11,PBH,arrival,07:15,DEL Delhi,KB203,Drukair,2h 0m,2026-02-14T14:19:12.315583
2026-05-11,PBH,arrival,09:55,CCU Kolkata,B3701,Bhutan Airlines,1h 0m,2026-02-14T14:19:12.495107
2026-05-11,PBH,arrival,10:10,KTM Kathmandu,B3774,Bhutan Airlines,1h 0m,2026-02-14T14:19:12.677225
2026-05-11,PBH,arrival,10:20,KTM Kathmandu,KB401,Drukair,1h 5m,2026-02-14T14:19:12.861445
2026-05-11,PBH,arrival,10:35,GAU Guwahati,KB141,Drukair,0h 55m,2026-02-14T14:19:13.046304
2026-05-11,PBH,arrival,10:40,CCU Kolkata,KB211,Drukair,1h 30m,2026-02-14T14:19:13.218971
