date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-03-06,BWN,departure,00:50,NRT Tokyo,BI695,Royal Brunei Airlines,5h 40m,2026-02-12T18:23:22.407322
2026-03-06,BWN,departure,07:30,BKI Kota Kinabalu,BI821,Royal Brunei Airlines,0h 40m,2026-02-12T18:23:22.540722
2026-03-06,BWN,departure,08:50,KUL Kuala Lumpur,BI871,Royal Brunei Airlines,2h 30m,2026-02-12T18:23:22.679923
2026-03-06,BWN,departure,09:15,SIN Singapore,BI421,Royal Brunei Airlines,2h 5m,2026-02-12T18:23:22.819576
2026-03-06,BWN,departure,09:20,KUL Kuala Lumpur,AK273,AirAsia,2h 20m,2026-02-12T18:23:22.960781
2026-03-06,BWN,departure,10:30,HKG Hong Kong,BI635,Royal Brunei Airlines,3h 5m,2026-02-12T18:23:23.090466
2026-03-06,BWN,departure,11:05,CGK Jakarta,BI735,Royal Brunei Airlines,2h 20m,2026-02-12T18:23:23.220735
2026-03-06,BWN,departure,11:20,BKK Bangkok,BI513,Royal Brunei Airlines,2h 45m,2026-02-12T18:23:23.357879
2026-03-06,BWN,departure,15:40,SIN Singapore,SQ147,Singapore Airlines,2h 20m,2026-02-12T18:23:23.505667
2026-03-06,BWN,departure,16:30,KUL Kuala Lumpur,AK279,AirAsia,2h 25m,2026-02-12T18:23:23.668171
2026-03-06,BWN,departure,17:55,KUL Kuala Lumpur,BI873,Royal Brunei Airlines,2h 30m,2026-02-12T18:23:23.816005
2026-03-06,BWN,departure,18:30,SIN Singapore,BI423,Royal Brunei Airlines,2h 5m,2026-02-12T18:23:23.999497
2026-03-06,BWN,departure,18:35,MNL Manila,BI685,Royal Brunei Airlines,2h 10m,2026-02-12T18:23:24.139997
2026-03-06,BWN,departure,19:00,SUB Surabaya,BI795,Royal Brunei Airlines,2h 15m,2026-02-12T18:23:24.281863
2026-03-06,BWN,departure,19:00,MEL Melbourne,BI5,Royal Brunei Airlines,7h 0m,2026-02-12T18:23:24.428428
2026-03-06,BWN,departure,19:20,KCH Kuching,BI857,Royal Brunei Airlines,1h 15m,2026-02-12T18:23:24.577678
2026-03-06,BWN,departure,20:15,BKI Kota Kinabalu,BI827,Royal Brunei Airlines,0h 40m,2026-02-12T18:23:24.711866
2026-03-06,BWN,departure,21:30,CGK Jakarta,QZ529,Indonesia AirAsia,2h 25m,2026-02-12T18:23:24.853568
2026-03-06,BWN,arrival,06:00,PKX Beijing,BI624,Royal Brunei Airlines,5h 30m,2026-02-12T18:23:29.950547
2026-03-06,BWN,arrival,07:55,MAA Chennai,BI122,Royal Brunei Airlines,5h 35m,2026-02-12T18:23:30.104384
2026-03-06,BWN,arrival,08:55,KUL Kuala Lumpur,AK272,AirAsia,2h 25m,2026-02-12T18:23:30.242640
2026-03-06,BWN,arrival,09:10,SUB Surabaya,BI796,Royal Brunei Airlines,2h 15m,2026-02-12T18:23:30.374060
2026-03-06,BWN,arrival,09:30,BKI Kota Kinabalu,BI822,Royal Brunei Airlines,0h 40m,2026-02-12T18:23:30.514877
2026-03-06,BWN,arrival,14:20,SIN Singapore,BI422,Royal Brunei Airlines,2h 10m,2026-02-12T18:23:30.654526
2026-03-06,BWN,arrival,14:35,KUL Kuala Lumpur,BI872,Royal Brunei Airlines,2h 25m,2026-02-12T18:23:30.794682
2026-03-06,BWN,arrival,14:40,SIN Singapore,SQ148,Singapore Airlines,2h 10m,2026-02-12T18:23:30.946170
2026-03-06,BWN,arrival,16:05,KUL Kuala Lumpur,AK278,AirAsia,2h 20m,2026-02-12T18:23:31.086418
2026-03-06,BWN,arrival,16:45,CGK Jakarta,BI736,Royal Brunei Airlines,2h 30m,2026-02-12T18:23:31.220119
2026-03-06,BWN,arrival,17:15,NRT Tokyo,BI696,Royal Brunei Airlines,6h 30m,2026-02-12T18:23:31.353768
2026-03-06,BWN,arrival,17:40,MEL Melbourne,BI6,Royal Brunei Airlines,7h 10m,2026-02-12T18:23:31.484922
2026-03-06,BWN,arrival,17:40,BKK Bangkok,BI514,Royal Brunei Airlines,2h 45m,2026-02-12T18:23:31.607871
2026-03-06,BWN,arrival,17:45,HKG Hong Kong,BI636,Royal Brunei Airlines,3h 5m,2026-02-12T18:23:31.763347
2026-03-06,BWN,arrival,21:00,CGK Jakarta,QZ528,Indonesia AirAsia,2h 30m,2026-02-12T18:23:31.903725
2026-03-06,BWN,arrival,22:25,BKI Kota Kinabalu,BI828,Royal Brunei Airlines,0h 40m,2026-02-12T18:23:32.044863
2026-03-06,BWN,arrival,23:35,SIN Singapore,BI424,Royal Brunei Airlines,2h 10m,2026-02-12T18:23:32.174620
2026-03-06,BWN,arrival,23:40,KUL Kuala Lumpur,BI874,Royal Brunei Airlines,2h 25m,2026-02-12T18:23:32.314288
2026-03-06,BWN,arrival,23:45,MNL Manila,BI686,Royal Brunei Airlines,2h 5m,2026-02-12T18:23:32.443461
