date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-07-07,TJU,departure,05:30,DME Moscow,U62970,Ural Airlines,text,4h 45m,Airbus A321,True,2026-02-16T11:09:37.421880
2026-07-07,TJU,arrival,04:30,DME Moscow,U62969,Ural Airlines,text,4h 35m,Airbus A321,True,2026-02-16T11:09:41.508950
