date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-09-26,HKG,departure,00:05,CDG Paris,CX261,Cathay Pacific,13h 45m,2026-02-13T21:02:24.895443
2026-09-26,HKG,departure,00:05,LAX Los Angeles,CX880,Cathay Pacific,13h 0m,2026-02-13T21:02:25.130525
2026-09-26,HKG,departure,00:05,ZRH Zurich,CX383,Cathay Pacific,13h 5m,2026-02-13T21:02:25.363055
2026-09-26,HKG,departure,00:20,MEL Melbourne,CX105,Cathay Pacific,8h 55m,2026-02-13T21:02:25.613406
2026-09-26,HKG,departure,00:25,BCN Barcelona,CX321,Cathay Pacific,14h 5m,2026-02-13T21:02:25.846239
2026-09-26,HKG,departure,00:25,ADD Addis Ababa,ET645,Ethiopian,10h 45m,2026-02-13T21:02:26.066190
2026-09-26,HKG,departure,00:30,FCO Rome,CX293,Cathay Pacific,13h 5m,2026-02-13T21:02:26.297366
2026-09-26,HKG,departure,00:30,ICN Seoul,OZ746,Asiana,3h 40m,2026-02-13T21:02:26.515791
2026-09-26,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-13T21:02:26.868962
2026-09-26,HKG,departure,00:35,MAN Manchester,CX259,Cathay Pacific,14h 20m,2026-02-13T21:02:27.096649
2026-09-26,HKG,departure,00:40,BNE Brisbane,CX165,Cathay Pacific,8h 25m,2026-02-13T21:02:27.354590
2026-09-26,HKG,departure,00:40,DXB Dubai,EK381,Emirates,7h 45m,2026-02-13T21:02:27.481131
2026-09-26,HKG,departure,00:45,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T21:02:27.613808
2026-09-26,HKG,departure,00:45,YVR Vancouver,CX888,Cathay Pacific,11h 40m,2026-02-13T21:02:27.742347
2026-09-26,HKG,departure,00:45,ICN Seoul,KE2012,Korean Air,3h 40m,2026-02-13T21:02:27.866803
2026-09-26,HKG,departure,00:50,MXP Milan,CX233,Cathay Pacific,13h 5m,2026-02-13T21:02:27.990983
2026-09-26,HKG,departure,00:50,SFO San Francisco,CX872,Cathay Pacific,12h 50m,2026-02-13T21:02:28.132448
