date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-12-29,HKG,departure,00:05,HND Tokyo,NH814,ANA,3h 50m,2026-02-14T02:15:26.322953
2026-12-29,HKG,departure,00:25,CDG Paris,CX261,Cathay Pacific,14h 10m,2026-02-14T02:15:26.522202
2026-12-29,HKG,departure,00:25,FRA Frankfurt,CX289,Cathay Pacific,13h 40m,2026-02-14T02:15:26.710966
2026-12-29,HKG,departure,00:25,DOH Doha,QR815,Qatar Airways,9h 20m,2026-02-14T02:15:26.909170
2026-12-29,HKG,departure,00:30,BRU Brussels,CX291,Cathay Pacific,14h 10m,2026-02-14T02:15:27.094339
2026-12-29,HKG,departure,00:30,CNS Cairns,CX147,Cathay Pacific,7h 25m,2026-02-14T02:15:27.277090
2026-12-29,HKG,departure,00:30,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-14T02:15:27.472016
2026-12-29,HKG,departure,00:30,LAX Los Angeles,CX880,Cathay Pacific,12h 25m,2026-02-14T02:15:27.676071
2026-12-29,HKG,departure,00:30,MEL Melbourne,CX105,Cathay Pacific,9h 0m,2026-02-14T02:15:27.868563
2026-12-29,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-14T02:15:28.062213
2026-12-29,HKG,departure,00:35,DXB Dubai,EK381,Emirates,9h 5m,2026-02-14T02:15:28.253440
2026-12-29,HKG,departure,00:40,MAD Madrid,CX315,Cathay Pacific,14h 50m,2026-02-14T02:15:28.453605
2026-12-29,HKG,departure,00:40,ICN Seoul,OZ746,Asiana,3h 20m,2026-02-14T02:15:28.644411
2026-12-29,HKG,departure,00:45,ZRH Zurich,CX383,Cathay Pacific,13h 45m,2026-02-14T02:15:28.837572
2026-12-29,HKG,departure,00:55,MXP Milan,CX233,Cathay Pacific,13h 45m,2026-02-14T02:15:29.071498
2026-12-29,HKG,departure,00:55,ICN Seoul,KE2012,Korean Air,3h 25m,2026-02-14T02:15:29.353304
2026-12-29,HKG,departure,00:55,KIX Osaka,MM68,Peach Aviation,3h 50m,2026-02-14T02:15:29.494058
2026-12-29,HKG,departure,01:00,MAN Manchester,CX219,Cathay Pacific,14h 55m,2026-02-14T02:15:29.626281
2026-12-29,HKG,departure,01:00,SFO San Francisco,CX872,Cathay Pacific,12h 0m,2026-02-14T02:15:29.756471
2026-12-29,HKG,departure,01:00,YVR Vancouver,CX888,Cathay Pacific,11h 35m,2026-02-14T02:15:29.888355
2026-12-29,HKG,departure,01:10,MUC Munich,CX301,Cathay Pacific,13h 40m,2026-02-14T02:15:30.022175
2026-12-29,HKG,departure,01:25,NRT Tokyo,CX524,Cathay Pacific,4h 5m,2026-02-14T02:15:30.160387
2026-12-29,HKG,departure,01:40,SIN Singapore,CX659,Cathay Pacific,4h 0m,2026-02-14T02:15:30.291501
2026-12-29,HKG,departure,01:40,MNL Manila,HB231,Greater Bay Airlines,2h 10m,2026-02-14T02:15:30.421688
2026-12-29,HKG,departure,01:50,KIX Osaka,CX566,Cathay Pacific,3h 30m,2026-02-14T02:15:30.547723
2026-12-29,HKG,departure,02:00,NRT Tokyo,UO854,HK Express,3h 55m,2026-02-14T02:15:30.680699
2026-12-29,HKG,departure,02:10,DPS Denpasar,HX707,Hong Kong Airlines,4h 55m,2026-02-14T02:15:30.805007
2026-12-29,HKG,departure,02:35,NRT Tokyo,HX606,Hong Kong Airlines,4h 45m,2026-02-14T02:15:30.940223
2026-12-29,HKG,departure,02:45,CJU Jeju,UO676,HK Express,2h 55m,2026-02-14T02:15:31.066439
2026-12-29,HKG,departure,02:50,KIX Osaka,HX616,Hong Kong Airlines,4h 5m,2026-02-14T02:15:31.197610
2026-12-29,HKG,departure,03:25,JFK New York,CX844,Cathay Pacific,15h 20m,2026-02-14T02:15:31.336972
2026-12-29,HKG,departure,06:00,KWE Guiyang,UO244,HK Express,2h 5m,2026-02-14T02:15:31.470712
2026-12-29,HKG,departure,07:10,ICN Seoul,UO618,HK Express,3h 30m,2026-02-14T02:15:31.605162
2026-12-29,HKG,departure,07:20,PEK Beijing,CX334,Cathay Pacific,3h 25m,2026-02-14T02:15:31.736722
2026-12-29,HKG,departure,07:25,CRK Angeles,UO522,HK Express,2h 0m,2026-02-14T02:15:31.868444
2026-12-29,HKG,departure,07:25,HKT Phuket,UO724,HK Express,3h 50m,2026-02-14T02:15:31.995039
2026-12-29,HKG,departure,07:30,MNL Manila,CX907,Cathay Pacific,2h 10m,2026-02-14T02:15:32.125864
2026-12-29,HKG,departure,07:30,OKA Okinawa,UO820,HK Express,2h 25m,2026-02-14T02:15:32.272897
2026-12-29,HKG,departure,07:40,PVG Shanghai,MU726,China Eastern,2h 50m,2026-02-14T02:15:32.406244
2026-12-29,HKG,departure,07:40,CNX Chiang Mai,UO756,HK Express,3h 10m,2026-02-14T02:15:32.534889
2026-12-29,HKG,departure,07:40,HAN Hanoi,UO540,HK Express,2h 10m,2026-02-14T02:15:32.661187
2026-12-29,HKG,departure,07:40,RMQ Shalu,UO192,HK Express,1h 35m,2026-02-14T02:15:32.792941
2026-12-29,HKG,departure,07:45,DEL Delhi,AI315,Air India,6h 15m,2026-02-14T02:15:32.929238
2026-12-29,HKG,departure,07:45,BKK Bangkok,UA820,United,3h 0m,2026-02-14T02:15:33.061841
2026-12-29,HKG,departure,07:45,FUK Fukuoka,UO600,HK Express,3h 10m,2026-02-14T02:15:33.197872
2026-12-29,HKG,departure,07:50,CAN Guangzhou,CX982,Cathay Pacific,1h 5m,2026-02-14T02:15:33.325781
2026-12-29,HKG,departure,07:50,HGH Hangzhou,CX958,Cathay Pacific,2h 20m,2026-02-14T02:15:33.449538
2026-12-29,HKG,departure,07:50,SIN Singapore,CX691,Cathay Pacific,4h 5m,2026-02-14T02:15:33.588624
2026-12-29,HKG,departure,07:50,BKK Bangkok,UO704,HK Express,3h 5m,2026-02-14T02:15:33.717129
2026-12-29,HKG,departure,07:55,NRT Tokyo,HX604,Hong Kong Airlines,5h 0m,2026-02-14T02:15:33.840371
2026-12-29,HKG,departure,07:55,BKK Bangkok,TG603,Thai Airways,2h 45m,2026-02-14T02:15:33.980301
2026-12-29,HKG,departure,07:55,PQC Phu Quoc,UO598,HK Express,2h 55m,2026-02-14T02:15:34.140177
2026-12-29,HKG,departure,08:00,TPE Taipei,CX488,Cathay Pacific,1h 45m,2026-02-14T02:15:34.295018
2026-12-29,HKG,departure,08:00,KHH Kaohsiung,UO130,HK Express,1h 25m,2026-02-14T02:15:34.452322
2026-12-29,HKG,departure,08:05,PVG Shanghai,HX236,Hong Kong Airlines,2h 35m,2026-02-14T02:15:34.587218
2026-12-29,HKG,departure,08:10,LHR London,CX257,Cathay Pacific,14h 50m,2026-02-14T02:15:34.719867
2026-12-29,HKG,departure,08:10,PEN Penang,CX633,Cathay Pacific,3h 50m,2026-02-14T02:15:34.851520
2026-12-29,HKG,departure,08:15,ICN Seoul,CX434,Cathay Pacific,3h 30m,2026-02-14T02:15:34.983374
2026-12-29,HKG,departure,08:15,NRT Tokyo,CX526,Cathay Pacific,3h 55m,2026-02-14T02:15:35.127225
2026-12-29,HKG,departure,08:15,KIX Osaka,HB340,Greater Bay Airlines,4h 5m,2026-02-14T02:15:35.260417
2026-12-29,HKG,departure,08:20,FOC Fuzhou,CX994,Cathay Pacific,1h 45m,2026-02-14T02:15:35.391715
2026-12-29,HKG,departure,08:20,KIX Osaka,CX596,Cathay Pacific,3h 25m,2026-02-14T02:15:35.527487
2026-12-29,HKG,departure,08:25,HSN Zhoushan,HB860,Greater Bay Airlines,2h 5m,2026-02-14T02:15:35.658743
2026-12-29,HKG,departure,08:25,HGH Hangzhou,HX112,Hong Kong Airlines,2h 30m,2026-02-14T02:15:35.786389
2026-12-29,HKG,departure,08:25,DAD Da Nang,UO552,HK Express,1h 55m,2026-02-14T02:15:35.912288
2026-12-29,HKG,departure,08:30,PEK Beijing,CA118,Air China,3h 20m,2026-02-14T02:15:36.041125
2026-12-29,HKG,departure,08:30,BKK Bangkok,CX705,Cathay Pacific,3h 10m,2026-02-14T02:15:36.174965
2026-12-29,HKG,departure,08:30,HKT Phuket,CX787,Cathay Pacific,3h 50m,2026-02-14T02:15:36.308473
2026-12-29,HKG,departure,08:30,KUL Kuala Lumpur,CX723,Cathay Pacific,4h 5m,2026-02-14T02:15:36.435610
2026-12-29,HKG,departure,08:30,TPE Taipei,CX564,Cathay Pacific,1h 45m,2026-02-14T02:15:36.565896
2026-12-29,HKG,departure,08:30,WUH Wuhan,CX936,Cathay Pacific,2h 5m,2026-02-14T02:15:36.698396
2026-12-29,HKG,departure,08:30,PKX Beijing,CZ5010,China Southern,3h 15m,2026-02-14T02:15:36.827597
2026-12-29,HKG,departure,08:30,CTS Sapporo,HX690,Hong Kong Airlines,5h 20m,2026-02-14T02:15:36.965118
2026-12-29,HKG,departure,08:35,CEB Cebu City,CX921,Cathay Pacific,2h 45m,2026-02-14T02:15:37.099091
2026-12-29,HKG,departure,08:40,KTI Phnom Penh,CX607,Cathay Pacific,2h 45m,2026-02-14T02:15:37.233500
2026-12-29,HKG,departure,08:40,SGN Ho Chi Minh City,CX767,Cathay Pacific,2h 55m,2026-02-14T02:15:37.364318
