date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-03-29,HKG,departure,00:05,ICN Seoul,TW644,T´Way Air,3h 55m,2026-02-13T13:34:26.972259
2026-03-29,HKG,departure,00:25,CDG Paris,CX261,Cathay Pacific,14h 10m,2026-02-13T13:34:27.286994
2026-03-29,HKG,departure,00:25,FRA Frankfurt,CX2289,Cathay Pacific,13h 40m,2026-02-13T13:34:27.611979
2026-03-29,HKG,departure,00:25,LHR London,CX2237,Cathay Pacific,14h 35m,2026-02-13T13:34:27.872891
2026-03-29,HKG,departure,00:25,DOH Doha,QR815,Qatar Airways,9h 25m,2026-02-13T13:34:28.121804
2026-03-29,HKG,departure,00:30,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T13:34:28.374767
2026-03-29,HKG,departure,00:30,LAX Los Angeles,CX880,Cathay Pacific,12h 25m,2026-02-13T13:34:28.794584
2026-03-29,HKG,departure,00:30,MEL Melbourne,CX105,Cathay Pacific,9h 0m,2026-02-13T13:34:29.048737
2026-03-29,HKG,departure,00:35,DXB Dubai,EK381,Emirates,9h 5m,2026-02-13T13:34:29.182271
2026-03-29,HKG,departure,00:40,ICN Seoul,OZ746,Asiana,3h 20m,2026-02-13T13:34:29.326654
2026-03-29,HKG,departure,00:40,MAD Madrid,CX315,Cathay Pacific,14h 50m,2026-02-13T13:34:29.475576
2026-03-29,HKG,departure,00:45,ZRH Zurich,CX383,Cathay Pacific,13h 45m,2026-02-13T13:34:29.617915
2026-03-29,HKG,departure,00:55,ICN Seoul,KE2012,Korean Air,3h 25m,2026-02-13T13:34:29.782527
2026-03-29,HKG,departure,00:55,MXP Milan,CX233,Cathay Pacific,13h 45m,2026-02-13T13:34:29.927180
2026-03-29,HKG,departure,01:00,MAN Manchester,CX219,Cathay Pacific,14h 55m,2026-02-13T13:34:30.069951
2026-03-29,HKG,departure,01:00,SFO San Francisco,CX872,Cathay Pacific,12h 0m,2026-02-13T13:34:30.205344
2026-03-29,HKG,departure,01:00,YVR Vancouver,CX888,Cathay Pacific,11h 35m,2026-02-13T13:34:30.345867
2026-03-29,HKG,departure,01:15,CAN Guangzhou,CX950,Cathay Pacific,1h 5m,2026-02-13T13:34:30.486444
2026-03-29,HKG,departure,01:15,NRT Tokyo,UO854,HK Express,4h 30m,2026-02-13T13:34:30.622896
2026-03-29,HKG,departure,01:25,NRT Tokyo,CX524,Cathay Pacific,4h 5m,2026-02-13T13:34:30.763361
2026-03-29,HKG,departure,01:40,SIN Singapore,CX659,Cathay Pacific,4h 0m,2026-02-13T13:34:30.899558
2026-03-29,HKG,departure,01:40,MNL Manila,HB231,Greater Bay Airlines,2h 10m,2026-02-13T13:34:31.046385
2026-03-29,HKG,departure,01:45,KIX Osaka,MM68,Peach Aviation,3h 25m,2026-02-13T13:34:31.182262
2026-03-29,HKG,departure,01:50,KIX Osaka,CX566,Cathay Pacific,3h 30m,2026-02-13T13:34:31.322321
2026-03-29,HKG,departure,02:00,NRT Tokyo,GK28,Jetstar Japan,4h 10m,2026-02-13T13:34:31.472972
2026-03-29,HKG,departure,02:10,DPS Denpasar,HX707,Hong Kong Airlines,4h 55m,2026-02-13T13:34:31.614402
2026-03-29,HKG,departure,02:20,ILO Iloilo,5J243,Cebu Pacific,2h 45m,2026-02-13T13:34:31.752511
2026-03-29,HKG,departure,02:35,NRT Tokyo,HX606,Hong Kong Airlines,4h 45m,2026-02-13T13:34:31.900984
2026-03-29,HKG,departure,02:45,CJU Jeju,UO676,HK Express,2h 55m,2026-02-13T13:34:32.035555
2026-03-29,HKG,departure,02:50,KIX Osaka,HX616,Hong Kong Airlines,4h 5m,2026-02-13T13:34:32.170768
2026-03-29,HKG,departure,03:25,JFK New York,CX844,Cathay Pacific,15h 20m,2026-02-13T13:34:32.300043
2026-03-29,HKG,departure,07:00,OKA Okinawa,UO800,HK Express,2h 40m,2026-02-13T13:34:32.443421
2026-03-29,HKG,departure,07:15,ICN Seoul,UO618,HK Express,3h 35m,2026-02-13T13:34:32.585807
2026-03-29,HKG,departure,07:20,PEK Beijing,CX334,Cathay Pacific,3h 25m,2026-02-13T13:34:32.722806
2026-03-29,HKG,departure,07:25,BKK Bangkok,UO704,HK Express,3h 0m,2026-02-13T13:34:32.868963
2026-03-29,HKG,departure,07:30,MNL Manila,CX907,Cathay Pacific,2h 10m,2026-02-13T13:34:32.998580
2026-03-29,HKG,departure,07:35,FUK Fukuoka,UO600,HK Express,3h 25m,2026-02-13T13:34:33.148948
2026-03-29,HKG,departure,07:35,ISG Ishigaki,UO812,HK Express,2h 5m,2026-02-13T13:34:33.292747
2026-03-29,HKG,departure,07:40,PVG Shanghai,MU726,China Eastern,2h 45m,2026-02-13T13:34:33.433557
2026-03-29,HKG,departure,07:40,HAN Hanoi,UO550,HK Express,2h 10m,2026-02-13T13:34:33.579619
2026-03-29,HKG,departure,07:45,BKK Bangkok,UA820,United,3h 0m,2026-02-13T13:34:33.708667
2026-03-29,HKG,departure,07:45,PQC Phu Quoc,UO598,HK Express,2h 55m,2026-02-13T13:34:33.853967
2026-03-29,HKG,departure,07:50,CAN Guangzhou,CX982,Cathay Pacific,1h 5m,2026-02-13T13:34:33.992138
2026-03-29,HKG,departure,07:50,HGH Hangzhou,CX958,Cathay Pacific,2h 20m,2026-02-13T13:34:34.134702
2026-03-29,HKG,departure,07:50,BKK Bangkok,TG603,Thai Airways,2h 40m,2026-02-13T13:34:34.273176
2026-03-29,HKG,departure,07:50,CNX Chiang Mai,UO736,HK Express,2h 55m,2026-02-13T13:34:34.433623
2026-03-29,HKG,departure,07:55,CEB Cebu City,CX2921,Cathay Pacific,2h 55m,2026-02-13T13:34:34.613307
2026-03-29,HKG,departure,07:55,ICN Seoul,CX2434,Cathay Pacific,3h 45m,2026-02-13T13:34:34.757369
