date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-06-19,HKG,departure,00:05,CDG Paris,CX261,Cathay Pacific,13h 45m,2026-02-13T17:59:10.479335
2026-06-19,HKG,departure,00:05,LAX Los Angeles,CX880,Cathay Pacific,13h 30m,2026-02-13T17:59:10.609423
2026-06-19,HKG,departure,00:05,PER Perth,CX143,Cathay Pacific,7h 40m,2026-02-13T17:59:10.739346
2026-06-19,HKG,departure,00:05,ZRH Zurich,CX383,Cathay Pacific,13h 5m,2026-02-13T17:59:10.882384
2026-06-19,HKG,departure,00:15,BNE Brisbane,CX165,Cathay Pacific,8h 35m,2026-02-13T17:59:11.014437
2026-06-19,HKG,departure,00:20,MAD Madrid,CX315,Cathay Pacific,14h 30m,2026-02-13T17:59:11.144548
2026-06-19,HKG,departure,00:20,MEL Melbourne,CX105,Cathay Pacific,8h 55m,2026-02-13T17:59:11.275926
2026-06-19,HKG,departure,00:25,ADD Addis Ababa,ET645,Ethiopian,10h 45m,2026-02-13T17:59:11.407609
2026-06-19,HKG,departure,00:30,ICN Seoul,OZ746,Asiana,3h 40m,2026-02-13T17:59:11.548142
2026-06-19,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-13T17:59:11.708329
2026-06-19,HKG,departure,00:35,MAN Manchester,CX259,Cathay Pacific,14h 20m,2026-02-13T17:59:11.848167
2026-06-19,HKG,departure,00:40,DXB Dubai,EK381,Emirates,7h 45m,2026-02-13T17:59:11.971577
2026-06-19,HKG,departure,00:45,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T17:59:12.120362
2026-06-19,HKG,departure,00:45,YVR Vancouver,CX888,Cathay Pacific,12h 5m,2026-02-13T17:59:12.248382
2026-06-19,HKG,departure,00:45,ICN Seoul,KE2012,Korean Air,3h 40m,2026-02-13T17:59:12.373414
2026-06-19,HKG,departure,00:50,MXP Milan,CX233,Cathay Pacific,13h 5m,2026-02-13T17:59:12.499219
2026-06-19,HKG,departure,00:50,SFO San Francisco,CX872,Cathay Pacific,13h 5m,2026-02-13T17:59:12.622527
2026-06-19,HKG,departure,00:50,ICN Seoul,UO616,HK Express,3h 40m,2026-02-13T17:59:12.747526
2026-06-19,HKG,departure,00:55,NRT Tokyo,GK28,Jetstar Japan,4h 20m,2026-02-13T17:59:12.874506
2026-06-19,HKG,departure,00:55,KIX Osaka,MM68,Peach Aviation,3h 50m,2026-02-13T17:59:13.007599
2026-06-19,HKG,departure,01:15,NRT Tokyo,UO854,HK Express,4h 30m,2026-02-13T17:59:13.138712
2026-06-19,HKG,departure,01:20,NRT Tokyo,CX524,Cathay Pacific,4h 20m,2026-02-13T17:59:13.264880
