date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-11-22,HKG,departure,00:05,HND Tokyo,NH814,ANA,3h 50m,2026-02-14T00:15:46.624655
2026-11-22,HKG,departure,00:25,CDG Paris,CX261,Cathay Pacific,14h 10m,2026-02-14T00:15:46.827439
2026-11-22,HKG,departure,00:25,FRA Frankfurt,CX289,Cathay Pacific,13h 40m,2026-02-14T00:15:47.031112
2026-11-22,HKG,departure,00:25,LHR London,CX237,Cathay Pacific,14h 35m,2026-02-14T00:15:47.238594
2026-11-22,HKG,departure,00:25,DOH Doha,QR815,Qatar Airways,9h 20m,2026-02-14T00:15:47.439781
2026-11-22,HKG,departure,00:30,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-14T00:15:47.677300
2026-11-22,HKG,departure,00:30,LAX Los Angeles,CX880,Cathay Pacific,12h 25m,2026-02-14T00:15:47.896236
2026-11-22,HKG,departure,00:30,MEL Melbourne,CX105,Cathay Pacific,9h 0m,2026-02-14T00:15:48.106966
2026-11-22,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-14T00:15:48.310998
2026-11-22,HKG,departure,00:35,DXB Dubai,EK381,Emirates,9h 5m,2026-02-14T00:15:48.512661
2026-11-22,HKG,departure,00:40,MAD Madrid,CX315,Cathay Pacific,14h 50m,2026-02-14T00:15:48.730276
2026-11-22,HKG,departure,00:40,ICN Seoul,OZ746,Asiana,3h 20m,2026-02-14T00:15:48.939584
2026-11-22,HKG,departure,00:45,ZRH Zurich,CX383,Cathay Pacific,13h 45m,2026-02-14T00:15:49.140111
2026-11-22,HKG,departure,00:55,MXP Milan,CX233,Cathay Pacific,13h 45m,2026-02-14T00:15:49.434292
2026-11-22,HKG,departure,00:55,ICN Seoul,KE2012,Korean Air,3h 25m,2026-02-14T00:15:49.561083
2026-11-22,HKG,departure,00:55,KIX Osaka,MM68,Peach Aviation,3h 50m,2026-02-14T00:15:49.689751
2026-11-22,HKG,departure,01:00,MAN Manchester,CX219,Cathay Pacific,14h 55m,2026-02-14T00:15:49.814409
2026-11-22,HKG,departure,01:00,SFO San Francisco,CX872,Cathay Pacific,12h 15m,2026-02-14T00:15:49.940271
2026-11-22,HKG,departure,01:00,YVR Vancouver,CX888,Cathay Pacific,11h 35m,2026-02-14T00:15:50.063546
2026-11-22,HKG,departure,01:25,NRT Tokyo,CX524,Cathay Pacific,4h 5m,2026-02-14T00:15:50.188839
2026-11-22,HKG,departure,01:40,SIN Singapore,CX659,Cathay Pacific,4h 0m,2026-02-14T00:15:50.313605
2026-11-22,HKG,departure,01:40,MNL Manila,HB231,Greater Bay Airlines,2h 10m,2026-02-14T00:15:50.445017
