date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-05-15,HKG,departure,00:05,CDG Paris,CX261,Cathay Pacific,13h 45m,2026-02-13T16:26:42.418774
2026-05-15,HKG,departure,00:05,LAX Los Angeles,CX880,Cathay Pacific,13h 0m,2026-02-13T16:26:42.839339
2026-05-15,HKG,departure,00:05,PER Perth,CX143,Cathay Pacific,7h 40m,2026-02-13T16:26:43.221662
2026-05-15,HKG,departure,00:05,ZRH Zurich,CX383,Cathay Pacific,13h 5m,2026-02-13T16:26:43.483767
2026-05-15,HKG,departure,00:05,DXB Dubai,EK381,Emirates,8h 20m,2026-02-13T16:26:43.738911
2026-05-15,HKG,departure,00:15,BNE Brisbane,CX165,Cathay Pacific,8h 35m,2026-02-13T16:26:44.035969
2026-05-15,HKG,departure,00:20,MAD Madrid,CX315,Cathay Pacific,14h 30m,2026-02-13T16:26:44.417394
2026-05-15,HKG,departure,00:20,MEL Melbourne,CX105,Cathay Pacific,8h 55m,2026-02-13T16:26:44.864527
2026-05-15,HKG,departure,00:25,ADD Addis Ababa,ET645,Ethiopian,10h 45m,2026-02-13T16:26:45.004219
2026-05-15,HKG,departure,00:30,ICN Seoul,OZ746,Asiana,3h 40m,2026-02-13T16:26:45.145684
2026-05-15,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-13T16:26:45.295674
2026-05-15,HKG,departure,00:35,MAN Manchester,CX259,Cathay Pacific,14h 20m,2026-02-13T16:26:45.439941
2026-05-15,HKG,departure,00:45,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T16:26:45.626199
2026-05-15,HKG,departure,00:45,YVR Vancouver,CX888,Cathay Pacific,11h 40m,2026-02-13T16:26:45.774973
2026-05-15,HKG,departure,00:45,ICN Seoul,KE2012,Korean Air,3h 40m,2026-02-13T16:26:45.915801
2026-05-15,HKG,departure,00:50,MXP Milan,CX233,Cathay Pacific,13h 5m,2026-02-13T16:26:46.086766
2026-05-15,HKG,departure,00:50,SFO San Francisco,CX872,Cathay Pacific,12h 50m,2026-02-13T16:26:46.259291
2026-05-15,HKG,departure,00:50,ICN Seoul,UO616,HK Express,3h 40m,2026-02-13T16:26:46.510984
2026-05-15,HKG,departure,00:55,NRT Tokyo,GK28,Jetstar Japan,4h 20m,2026-02-13T16:26:46.663388
2026-05-15,HKG,departure,00:55,KIX Osaka,MM68,Peach Aviation,3h 50m,2026-02-13T16:26:46.811100
2026-05-15,HKG,departure,00:55,DOH Doha,QR815,Qatar Airways,8h 10m,2026-02-13T16:26:46.952263
2026-05-15,HKG,departure,01:15,NRT Tokyo,UO854,HK Express,4h 30m,2026-02-13T16:26:47.095691
2026-05-15,HKG,departure,01:20,NRT Tokyo,CX524,Cathay Pacific,4h 20m,2026-02-13T16:26:47.233421
2026-05-15,HKG,departure,01:40,MNL Manila,HB231,Greater Bay Airlines,2h 10m,2026-02-13T16:26:47.394146
2026-05-15,HKG,departure,01:45,SIN Singapore,CX659,Cathay Pacific,3h 45m,2026-02-13T16:26:47.537033
2026-05-15,HKG,departure,01:55,KIX Osaka,CX566,Cathay Pacific,3h 45m,2026-02-13T16:26:47.688318
2026-05-15,HKG,departure,02:10,DPS Denpasar,HX707,Hong Kong Airlines,4h 55m,2026-02-13T16:26:47.838201
2026-05-15,HKG,departure,02:10,TAE Daegu,UO656,HK Express,3h 30m,2026-02-13T16:26:47.996111
2026-05-15,HKG,departure,02:15,JFK New York,CX844,Cathay Pacific,15h 45m,2026-02-13T16:26:48.144437
2026-05-15,HKG,departure,02:20,ILO Iloilo,5J243,Cebu Pacific,2h 40m,2026-02-13T16:26:48.299960
2026-05-15,HKG,departure,02:30,CJU Jeju,UO676,HK Express,2h 50m,2026-02-13T16:26:48.528182
2026-05-15,HKG,departure,02:35,NRT Tokyo,HX606,Hong Kong Airlines,4h 45m,2026-02-13T16:26:48.699215
2026-05-15,HKG,departure,02:35,PUS Busan,UO604,HK Express,3h 25m,2026-02-13T16:26:48.861136
2026-05-15,HKG,departure,02:50,KIX Osaka,HX616,Hong Kong Airlines,4h 5m,2026-02-13T16:26:49.017004
2026-05-15,HKG,departure,07:00,OKA Okinawa,UO820,HK Express,2h 40m,2026-02-13T16:26:49.170108
2026-05-15,HKG,departure,07:15,ICN Seoul,UO618,HK Express,3h 35m,2026-02-13T16:26:49.315076
2026-05-15,HKG,departure,07:20,MNL Manila,CX907,Cathay Pacific,2h 15m,2026-02-13T16:26:49.468499
2026-05-15,HKG,departure,07:25,PEK Beijing,CX334,Cathay Pacific,3h 25m,2026-02-13T16:26:49.609549
2026-05-15,HKG,departure,07:25,BKK Bangkok,UO704,HK Express,3h 0m,2026-02-13T16:26:49.763532
2026-05-15,HKG,departure,07:30,PVG Shanghai,MU726,China Eastern,2h 45m,2026-02-13T16:26:49.918992
2026-05-15,HKG,departure,07:35,FUK Fukuoka,UO600,HK Express,3h 25m,2026-02-13T16:26:50.067687
2026-05-15,HKG,departure,07:35,ISG Ishigaki,UO812,HK Express,2h 5m,2026-02-13T16:26:50.212008
2026-05-15,HKG,departure,07:40,BKK Bangkok,UA820,United,2h 55m,2026-02-13T16:26:50.368778
2026-05-15,HKG,departure,07:40,HAN Hanoi,UO550,HK Express,2h 10m,2026-02-13T16:26:50.502556
2026-05-15,HKG,departure,07:45,HGH Hangzhou,CX958,Cathay Pacific,2h 25m,2026-02-13T16:26:50.637915
2026-05-15,HKG,departure,07:45,PQC Phu Quoc,UO598,HK Express,2h 55m,2026-02-13T16:26:50.783634
2026-05-15,HKG,departure,07:50,CAN Guangzhou,CX982,Cathay Pacific,1h 5m,2026-02-13T16:26:50.934800
2026-05-15,HKG,departure,07:50,BKK Bangkok,TG603,Thai Airways,2h 40m,2026-02-13T16:26:51.083514
2026-05-15,HKG,departure,07:50,CNX Chiang Mai,UO736,HK Express,2h 55m,2026-02-13T16:26:51.217836
2026-05-15,HKG,departure,07:55,CEB Cebu City,CX921,Cathay Pacific,2h 55m,2026-02-13T16:26:51.364484
2026-05-15,HKG,departure,07:55,ICN Seoul,CX434,Cathay Pacific,3h 45m,2026-02-13T16:26:51.508517
2026-05-15,HKG,departure,07:55,NRT Tokyo,HX604,Hong Kong Airlines,5h 0m,2026-02-13T16:26:51.651224
2026-05-15,HKG,departure,07:55,HKT Phuket,UO760,HK Express,3h 35m,2026-02-13T16:26:51.814081
2026-05-15,HKG,departure,07:55,RMQ Shalu,UO192,HK Express,1h 40m,2026-02-13T16:26:51.947771
2026-05-15,HKG,departure,08:00,BKK Bangkok,CX705,Cathay Pacific,3h 0m,2026-02-13T16:26:52.088831
