date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-08-06,HHP,departure,10:30,XZM Macau,E3210,NewGen Airways,0h 20m,2026-02-13T17:52:14.942444
2026-08-06,HHP,departure,11:30,XZM Macau,E3212,NewGen Airways,0h 20m,2026-02-13T17:52:15.072294
2026-08-06,HHP,departure,12:30,XZM Macau,E3214,NewGen Airways,0h 20m,2026-02-13T17:52:15.203100
2026-08-06,HHP,departure,13:00,XZM Macau,E3208,NewGen Airways,0h 20m,2026-02-13T17:52:15.337572
2026-08-06,HHP,departure,13:30,XZM Macau,E3216,NewGen Airways,0h 20m,2026-02-13T17:52:15.468696
2026-08-06,HHP,departure,14:00,XZM Macau,E3210,NewGen Airways,0h 20m,2026-02-13T17:52:15.605227
2026-08-06,HHP,departure,14:30,XZM Macau,E3218,NewGen Airways,0h 20m,2026-02-13T17:52:15.741413
2026-08-06,HHP,departure,15:00,XZM Macau,E3212,NewGen Airways,0h 20m,2026-02-13T17:52:15.866426
2026-08-06,HHP,departure,16:00,XZM Macau,E3214,NewGen Airways,0h 20m,2026-02-13T17:52:15.990321
2026-08-06,HHP,departure,17:00,XZM Macau,E3216,NewGen Airways,0h 20m,2026-02-13T17:52:16.118695
2026-08-06,HHP,departure,19:30,XZM Macau,E3228,NewGen Airways,0h 20m,2026-02-13T17:52:16.236593
2026-08-06,HHP,arrival,10:50,HHP Hong Kong,E3210,NewGen Airways,0h 20m,2026-02-13T17:52:19.878778
2026-08-06,HHP,arrival,11:50,HHP Hong Kong,E3212,NewGen Airways,0h 20m,2026-02-13T17:52:20.026187
2026-08-06,HHP,arrival,12:50,HHP Hong Kong,E3214,NewGen Airways,0h 20m,2026-02-13T17:52:20.156572
2026-08-06,HHP,arrival,13:20,HHP Hong Kong,E3208,NewGen Airways,0h 20m,2026-02-13T17:52:20.276981
2026-08-06,HHP,arrival,13:50,HHP Hong Kong,E3216,NewGen Airways,0h 20m,2026-02-13T17:52:20.407195
2026-08-06,HHP,arrival,14:20,HHP Hong Kong,E3210,NewGen Airways,0h 20m,2026-02-13T17:52:20.556128
2026-08-06,HHP,arrival,14:50,HHP Hong Kong,E3218,NewGen Airways,0h 20m,2026-02-13T17:52:20.722901
2026-08-06,HHP,arrival,15:20,HHP Hong Kong,E3212,NewGen Airways,0h 20m,2026-02-13T17:52:20.846566
2026-08-06,HHP,arrival,16:20,HHP Hong Kong,E3214,NewGen Airways,0h 20m,2026-02-13T17:52:20.974400
2026-08-06,HHP,arrival,17:20,HHP Hong Kong,E3216,NewGen Airways,0h 20m,2026-02-13T17:52:21.110416
2026-08-06,HHP,arrival,19:50,HHP Hong Kong,E3228,NewGen Airways,0h 20m,2026-02-13T17:52:21.236458
