date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-02-18,HHP,departure,10:30,XZM Macau,E3210,NewGen Airways,0h 20m,2026-02-13T16:36:45.618666
2026-02-18,HHP,departure,11:30,XZM Macau,E3212,NewGen Airways,0h 20m,2026-02-13T16:36:45.795378
2026-02-18,HHP,departure,12:30,XZM Macau,E3214,NewGen Airways,0h 20m,2026-02-13T16:36:45.955069
2026-02-18,HHP,departure,13:00,XZM Macau,E3208,NewGen Airways,0h 20m,2026-02-13T16:36:46.114880
2026-02-18,HHP,departure,13:30,XZM Macau,E3216,NewGen Airways,0h 20m,2026-02-13T16:36:46.271758
2026-02-18,HHP,departure,14:00,XZM Macau,E3210,NewGen Airways,0h 20m,2026-02-13T16:36:46.439634
2026-02-18,HHP,departure,14:30,XZM Macau,E3218,NewGen Airways,0h 20m,2026-02-13T16:36:46.604840
2026-02-18,HHP,departure,15:00,XZM Macau,E3212,NewGen Airways,0h 20m,2026-02-13T16:36:46.769085
2026-02-18,HHP,departure,16:00,XZM Macau,E3214,NewGen Airways,0h 20m,2026-02-13T16:36:46.954643
2026-02-18,HHP,departure,17:00,XZM Macau,E3216,NewGen Airways,0h 20m,2026-02-13T16:36:47.136971
2026-02-18,HHP,departure,19:30,XZM Macau,E3228,NewGen Airways,0h 20m,2026-02-13T16:36:47.303631
2026-02-18,HHP,arrival,10:20,XZM Macau,E3109,NewGen Airways,0h 20m,2026-02-13T16:36:52.393619
2026-02-18,HHP,arrival,11:20,XZM Macau,E3111,NewGen Airways,0h 20m,2026-02-13T16:36:52.530413
2026-02-18,HHP,arrival,12:20,XZM Macau,E3113,NewGen Airways,0h 20m,2026-02-13T16:36:52.668557
2026-02-18,HHP,arrival,12:50,XZM Macau,E3107,NewGen Airways,0h 20m,2026-02-13T16:36:52.819113
2026-02-18,HHP,arrival,13:20,XZM Macau,E3115,NewGen Airways,0h 20m,2026-02-13T16:36:52.971101
2026-02-18,HHP,arrival,13:50,XZM Macau,E3109,NewGen Airways,0h 20m,2026-02-13T16:36:53.122702
2026-02-18,HHP,arrival,14:20,XZM Macau,E3117,NewGen Airways,0h 20m,2026-02-13T16:36:53.252813
2026-02-18,HHP,arrival,14:50,XZM Macau,E3111,NewGen Airways,0h 20m,2026-02-13T16:36:53.396704
2026-02-18,HHP,arrival,15:50,XZM Macau,E3113,NewGen Airways,0h 20m,2026-02-13T16:36:53.547905
2026-02-18,HHP,arrival,16:50,XZM Macau,E3115,NewGen Airways,0h 20m,2026-02-13T16:36:53.690100
2026-02-18,HHP,arrival,19:20,XZM Macau,E3127,NewGen Airways,0h 20m,2026-02-13T16:36:53.844934
