date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-02-10,HKG,departure,00:05,HND Tokyo,NH814,ANA,3h 50m,2026-02-13T10:56:20.214304
2026-02-10,HKG,departure,00:05,ICN Seoul,TW644,T´Way Air,3h 55m,2026-02-13T10:56:20.341530
2026-02-10,HKG,departure,00:25,CDG Paris,CX261,Cathay Pacific,14h 10m,2026-02-13T10:56:20.471156
2026-02-10,HKG,departure,00:25,FRA Frankfurt,CX289,Cathay Pacific,13h 40m,2026-02-13T10:56:20.592675
2026-02-10,HKG,departure,00:25,DOH Doha,QR815,Qatar Airways,9h 20m,2026-02-13T10:56:20.712809
2026-02-10,HKG,departure,00:30,MEL Melbourne,CX105,Cathay Pacific,9h 0m,2026-02-13T10:56:20.833680
2026-02-10,HKG,departure,00:30,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T10:56:20.962403
2026-02-10,HKG,departure,00:30,LAX Los Angeles,CX880,Cathay Pacific,12h 25m,2026-02-13T10:56:21.087726
2026-02-10,HKG,departure,00:35,DXB Dubai,EK381,Emirates,9h 5m,2026-02-13T10:56:21.221371
2026-02-10,HKG,departure,00:40,MAD Madrid,CX315,Cathay Pacific,14h 50m,2026-02-13T10:56:21.348808
2026-02-10,HKG,departure,00:40,ICN Seoul,OZ746,Asiana,3h 20m,2026-02-13T10:56:21.473307
2026-02-10,HKG,departure,00:45,ZRH Zurich,CX383,Cathay Pacific,13h 45m,2026-02-13T10:56:21.592767
2026-02-10,HKG,departure,00:55,ICN Seoul,KE2012,Korean Air,3h 25m,2026-02-13T10:56:21.714767
2026-02-10,HKG,departure,00:55,MXP Milan,CX233,Cathay Pacific,13h 45m,2026-02-13T10:56:21.840672
2026-02-10,HKG,departure,01:00,MAN Manchester,CX219,Cathay Pacific,14h 55m,2026-02-13T10:56:21.965315
2026-02-10,HKG,departure,01:00,SFO San Francisco,CX872,Cathay Pacific,12h 15m,2026-02-13T10:56:22.095748
2026-02-10,HKG,departure,01:00,YVR Vancouver,CX888,Cathay Pacific,11h 35m,2026-02-13T10:56:22.228537
2026-02-10,HKG,departure,01:10,SYX Sanya,HX163,Hong Kong Airlines,2h 0m,2026-02-13T10:56:22.362800
2026-02-10,HKG,departure,01:15,CAN Guangzhou,CX950,Cathay Pacific,1h 5m,2026-02-13T10:56:22.526377
2026-02-10,HKG,departure,01:25,NRT Tokyo,CX524,Cathay Pacific,4h 5m,2026-02-13T10:56:22.661991
2026-02-10,HKG,departure,01:35,MNL Manila,HB233,Greater Bay Airlines,2h 10m,2026-02-13T10:56:22.790610
2026-02-10,HKG,departure,01:40,SIN Singapore,CX659,Cathay Pacific,4h 0m,2026-02-13T10:56:22.948169
2026-02-10,HKG,departure,01:45,KIX Osaka,MM68,Peach Aviation,3h 25m,2026-02-13T10:56:23.102093
2026-02-10,HKG,departure,01:50,KIX Osaka,CX566,Cathay Pacific,3h 30m,2026-02-13T10:56:23.235564
2026-02-10,HKG,departure,01:55,DPS Denpasar,HX707,Hong Kong Airlines,5h 10m,2026-02-13T10:56:23.360535
2026-02-10,HKG,departure,02:00,NRT Tokyo,UO854,HK Express,3h 55m,2026-02-13T10:56:23.478626
2026-02-10,HKG,departure,02:00,NRT Tokyo,HX606,Hong Kong Airlines,4h 10m,2026-02-13T10:56:23.602813
2026-02-10,HKG,departure,02:20,TAE Daegu,UO656,HK Express,3h 15m,2026-02-13T10:56:23.739077
2026-02-10,HKG,departure,02:20,ILO Iloilo,5J243,Cebu Pacific,2h 50m,2026-02-13T10:56:23.856178
2026-02-10,HKG,departure,02:45,CJU Jeju,UO676,HK Express,2h 55m,2026-02-13T10:56:23.985246
2026-02-10,HKG,departure,02:45,KIX Osaka,HX616,Hong Kong Airlines,3h 30m,2026-02-13T10:56:24.107810
2026-02-10,HKG,departure,03:00,FUK Fukuoka,HB2366,Greater Bay Airlines,3h 20m,2026-02-13T10:56:24.225109
2026-02-10,HKG,departure,03:25,JFK New York,CX844,Cathay Pacific,15h 20m,2026-02-13T10:56:24.352563
2026-02-10,HKG,departure,03:35,FUK Fukuoka,HB2382,Greater Bay Airlines,3h 10m,2026-02-13T10:56:24.474338
2026-02-10,HKG,departure,07:10,ICN Seoul,UO618,HK Express,3h 30m,2026-02-13T10:56:24.598679
2026-02-10,HKG,departure,07:20,PEK Beijing,CX334,Cathay Pacific,3h 25m,2026-02-13T10:56:24.720956
2026-02-10,HKG,departure,07:25,HKT Phuket,UO724,HK Express,3h 50m,2026-02-13T10:56:24.836456
2026-02-10,HKG,departure,07:25,CRK Angeles,UO522,HK Express,2h 0m,2026-02-13T10:56:24.961424
2026-02-10,HKG,departure,07:30,OKA Okinawa,UO820,HK Express,2h 25m,2026-02-13T10:56:25.079965
2026-02-10,HKG,departure,07:30,MNL Manila,CX907,Cathay Pacific,2h 10m,2026-02-13T10:56:25.200142
2026-02-10,HKG,departure,07:40,CNX Chiang Mai,UO756,HK Express,3h 10m,2026-02-13T10:56:25.323596
2026-02-10,HKG,departure,07:40,RMQ Shalu,UO192,HK Express,1h 35m,2026-02-13T10:56:25.452835
2026-02-10,HKG,departure,07:40,PVG Shanghai,MU726,China Eastern,2h 50m,2026-02-13T10:56:25.583614
2026-02-10,HKG,departure,07:40,HAN Hanoi,UO540,HK Express,2h 10m,2026-02-13T10:56:25.713217
2026-02-10,HKG,departure,07:45,FUK Fukuoka,UO600,HK Express,3h 10m,2026-02-13T10:56:25.854546
2026-02-10,HKG,departure,07:50,BKK Bangkok,UO704,HK Express,3h 5m,2026-02-13T10:56:25.978919
2026-02-10,HKG,departure,07:50,HGH Hangzhou,CX958,Cathay Pacific,2h 20m,2026-02-13T10:56:26.099335
2026-02-10,HKG,departure,07:50,CAN Guangzhou,CX982,Cathay Pacific,1h 5m,2026-02-13T10:56:26.218487
2026-02-10,HKG,departure,07:50,SIN Singapore,CX691,Cathay Pacific,4h 5m,2026-02-13T10:56:26.341274
2026-02-10,HKG,departure,07:55,BKK Bangkok,TG603,Thai Airways,2h 45m,2026-02-13T10:56:26.464255
2026-02-10,HKG,departure,07:55,PQC Phu Quoc,UO598,HK Express,2h 55m,2026-02-13T10:56:26.589621
2026-02-10,HKG,departure,08:00,KHH Kaohsiung,UO130,HK Express,1h 25m,2026-02-13T10:56:26.707835
2026-02-10,HKG,departure,08:00,TPE Taipei,CX488,Cathay Pacific,1h 45m,2026-02-13T10:56:26.828192
2026-02-10,HKG,departure,08:05,TFU Chengdu,HX452,Hong Kong Airlines,2h 40m,2026-02-13T10:56:26.957135
2026-02-10,HKG,departure,08:10,LHR London,CX257,Cathay Pacific,14h 50m,2026-02-13T10:56:27.072168
2026-02-10,HKG,departure,08:15,NRT Tokyo,HX604,Hong Kong Airlines,4h 10m,2026-02-13T10:56:27.190271
2026-02-10,HKG,departure,08:15,DEL Delhi,AI315,Air India,6h 40m,2026-02-13T10:56:27.309627
2026-02-10,HKG,departure,08:15,KIX Osaka,HB340,Greater Bay Airlines,3h 40m,2026-02-13T10:56:27.431462
2026-02-10,HKG,departure,08:15,ICN Seoul,CX434,Cathay Pacific,3h 30m,2026-02-13T10:56:27.547416
2026-02-10,HKG,departure,08:15,NRT Tokyo,CX526,Cathay Pacific,3h 55m,2026-02-13T10:56:27.665573
2026-02-10,HKG,departure,08:15,FUK Fukuoka,HX638,Hong Kong Airlines,2h 40m,2026-02-13T10:56:27.787621
2026-02-10,HKG,departure,08:20,FOC Fuzhou,CX994,Cathay Pacific,1h 45m,2026-02-13T10:56:27.923070
2026-02-10,HKG,departure,08:20,KIX Osaka,CX596,Cathay Pacific,3h 25m,2026-02-13T10:56:28.068047
2026-02-10,HKG,departure,08:25,TPE Taipei,HB702,Greater Bay Airlines,1h 45m,2026-02-13T10:56:28.197804
2026-02-10,HKG,departure,08:25,DAD Da Nang,UO552,HK Express,1h 55m,2026-02-13T10:56:28.321315
2026-02-10,HKG,departure,08:30,TPE Taipei,CX564,Cathay Pacific,1h 45m,2026-02-13T10:56:28.443579
2026-02-10,HKG,departure,08:30,PEK Beijing,CA118,Air China,3h 10m,2026-02-13T10:56:28.568946
2026-02-10,HKG,departure,08:30,PKX Beijing,CZ5010,China Southern,3h 15m,2026-02-13T10:56:28.700811
2026-02-10,HKG,departure,08:30,KUL Kuala Lumpur,CX723,Cathay Pacific,4h 5m,2026-02-13T10:56:28.831909
2026-02-10,HKG,departure,08:30,WUH Wuhan,CX936,Cathay Pacific,2h 5m,2026-02-13T10:56:28.962999
2026-02-10,HKG,departure,08:30,HKT Phuket,CX787,Cathay Pacific,3h 50m,2026-02-13T10:56:29.092216
2026-02-10,HKG,departure,08:30,BKK Bangkok,CX705,Cathay Pacific,3h 10m,2026-02-13T10:56:29.221061
2026-02-10,HKG,departure,08:35,WNZ Wenzhou,CX308,Cathay Pacific,1h 55m,2026-02-13T10:56:29.356865
2026-02-10,HKG,departure,08:35,CEB Cebu City,CX921,Cathay Pacific,2h 45m,2026-02-13T10:56:29.484391
2026-02-10,HKG,departure,08:35,CTS Sapporo,HX690,Hong Kong Airlines,4h 45m,2026-02-13T10:56:29.610931
2026-02-10,HKG,departure,08:40,SGN Ho Chi Minh City,CX767,Cathay Pacific,2h 55m,2026-02-13T10:56:29.735300
2026-02-10,HKG,departure,08:40,KTI Phnom Penh,CX607,Cathay Pacific,2h 45m,2026-02-13T10:56:29.862649
2026-02-10,HKG,departure,08:45,SYD Sydney,CX139,Cathay Pacific,9h 5m,2026-02-13T10:56:29.996291
2026-02-10,HKG,departure,08:45,KIX Osaka,UO686,HK Express,3h 25m,2026-02-13T10:56:30.124356
2026-02-10,HKG,departure,08:45,KUL Kuala Lumpur,MH79,Malaysia Airlines,4h 5m,2026-02-13T10:56:30.258479
2026-02-10,HKG,departure,08:45,SYX Sanya,UO250,HK Express,1h 45m,2026-02-13T10:56:30.374745
2026-02-10,HKG,departure,08:50,HAN Hanoi,CX741,Cathay Pacific,2h 15m,2026-02-13T10:56:30.499407
2026-02-10,HKG,departure,08:50,PVG Shanghai,CX316,Cathay Pacific,2h 45m,2026-02-13T10:56:30.644667
2026-02-10,HKG,departure,08:55,SDJ Sendai,UO890,HK Express,4h 5m,2026-02-13T10:56:30.802006
2026-02-10,HKG,departure,08:55,PUS Busan,UO674,HK Express,3h 10m,2026-02-13T10:56:30.946828
2026-02-10,HKG,departure,08:55,KHH Kaohsiung,CX452,Cathay Pacific,1h 30m,2026-02-13T10:56:31.072801
2026-02-10,HKG,departure,08:55,HND Tokyo,CX548,Cathay Pacific,3h 50m,2026-02-13T10:56:31.208803
2026-02-10,HKG,departure,09:00,PEK Beijing,CX386,Cathay Pacific,3h 30m,2026-02-13T10:56:31.355255
2026-02-10,HKG,departure,09:00,PVG Shanghai,HX236,Hong Kong Airlines,2h 25m,2026-02-13T10:56:31.491851
2026-02-10,HKG,departure,09:00,MNL Manila,CX901,Cathay Pacific,2h 20m,2026-02-13T10:56:31.616648
2026-02-10,HKG,departure,09:00,SIN Singapore,CX759,Cathay Pacific,4h 5m,2026-02-13T10:56:31.754338
2026-02-10,HKG,departure,09:05,TPE Taipei,HX252,Hong Kong Airlines,1h 45m,2026-02-13T10:56:31.887075
2026-02-10,HKG,departure,09:05,SIN Singapore,SQ899,Singapore Airlines,3h 50m,2026-02-13T10:56:32.013086
2026-02-10,HKG,departure,09:05,ICN Seoul,HX628,Hong Kong Airlines,3h 30m,2026-02-13T10:56:32.181501
2026-02-10,HKG,departure,09:05,TPE Taipei,CX530,Cathay Pacific,1h 55m,2026-02-13T10:56:32.322251
2026-02-10,HKG,departure,09:05,NRT Tokyo,CX504,Cathay Pacific,4h 5m,2026-02-13T10:56:32.453050
2026-02-10,HKG,departure,09:10,BKK Bangkok,CX717,Cathay Pacific,3h 5m,2026-02-13T10:56:32.590919
2026-02-10,HKG,departure,09:10,CTS Sapporo,CX580,Cathay Pacific,4h 40m,2026-02-13T10:56:32.733521
2026-02-10,HKG,departure,09:15,CTS Sapporo,HB8,Greater Bay Airlines,4h 45m,2026-02-13T10:56:32.870945
2026-02-10,HKG,departure,09:15,CGK Jakarta,GA863,Garuda Indonesia,4h 50m,2026-02-13T10:56:33.000447
2026-02-10,HKG,departure,09:15,NRT Tokyo,HB320,Greater Bay Airlines,4h 0m,2026-02-13T10:56:33.136270
2026-02-10,HKG,departure,09:20,NRT Tokyo,UO848,HK Express,4h 5m,2026-02-13T10:56:33.257073
2026-02-10,HKG,departure,09:20,NRT Tokyo,HX608,Hong Kong Airlines,4h 5m,2026-02-13T10:56:33.382765
2026-02-10,HKG,departure,09:20,PVG Shanghai,MU724,China Eastern,2h 20m,2026-02-13T10:56:33.506683
2026-02-10,HKG,departure,09:20,ICN Seoul,CX410,Cathay Pacific,3h 35m,2026-02-13T10:56:33.635546
2026-02-10,HKG,departure,09:20,BKK Bangkok,UA820,United,3h 5m,2026-02-13T10:56:33.761187
2026-02-10,HKG,departure,09:20,TAK Takamatsu,UO642,HK Express,3h 25m,2026-02-13T10:56:33.891780
2026-02-10,HKG,departure,09:20,CGK Jakarta,CX777,Cathay Pacific,5h 0m,2026-02-13T10:56:34.039936
2026-02-10,HKG,departure,09:25,MNL Manila,5J273,Cebu Pacific,2h 25m,2026-02-13T10:56:34.175951
2026-02-10,HKG,departure,09:25,CTS Sapporo,HX692,Hong Kong Airlines,4h 50m,2026-02-13T10:56:34.299677
2026-02-10,HKG,departure,09:25,PKX Beijing,HX398,Hong Kong Airlines,3h 30m,2026-02-13T10:56:34.428736
2026-02-10,HKG,departure,09:30,XMN Xiamen,CX970,Cathay Pacific,1h 30m,2026-02-13T10:56:34.551629
2026-02-10,HKG,departure,09:30,HIJ Hiroshima,UO822,HK Express,3h 15m,2026-02-13T10:56:34.682905
2026-02-10,HKG,departure,09:30,JFK New York,CX830,Cathay Pacific,15h 30m,2026-02-13T10:56:34.806698
2026-02-10,HKG,departure,09:30,TPE Taipei,CX466,Cathay Pacific,1h 55m,2026-02-13T10:56:34.925660
2026-02-10,HKG,departure,09:35,KIX Osaka,HX614,Hong Kong Airlines,3h 30m,2026-02-13T10:56:35.052544
