date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-07-10,HKG,departure,00:05,CDG Paris,CX261,Cathay Pacific,13h 45m,2026-02-13T19:15:50.127785
2026-07-10,HKG,departure,00:05,LAX Los Angeles,CX880,Cathay Pacific,13h 30m,2026-02-13T19:15:50.543363
2026-07-10,HKG,departure,00:05,PER Perth,CX143,Cathay Pacific,7h 40m,2026-02-13T19:15:50.959580
2026-07-10,HKG,departure,00:05,ZRH Zurich,CX383,Cathay Pacific,13h 5m,2026-02-13T19:15:51.326214
2026-07-10,HKG,departure,00:15,BNE Brisbane,CX165,Cathay Pacific,8h 35m,2026-02-13T19:15:51.679891
2026-07-10,HKG,departure,00:20,MAD Madrid,CX315,Cathay Pacific,14h 30m,2026-02-13T19:15:52.274524
2026-07-10,HKG,departure,00:20,MEL Melbourne,CX105,Cathay Pacific,8h 55m,2026-02-13T19:15:52.448604
2026-07-10,HKG,departure,00:25,ADD Addis Ababa,ET645,Ethiopian,10h 45m,2026-02-13T19:15:52.624135
2026-07-10,HKG,departure,00:30,ICN Seoul,OZ746,Asiana,3h 40m,2026-02-13T19:15:52.806744
2026-07-10,HKG,departure,00:35,ICN Seoul,7C6028,Jeju Air,3h 55m,2026-02-13T19:15:52.976479
2026-07-10,HKG,departure,00:35,MAN Manchester,CX259,Cathay Pacific,14h 20m,2026-02-13T19:15:53.139186
2026-07-10,HKG,departure,00:40,DXB Dubai,EK381,Emirates,7h 45m,2026-02-13T19:15:53.299422
2026-07-10,HKG,departure,00:45,JNB Johannesburg,CX749,Cathay Pacific,12h 55m,2026-02-13T19:15:53.461641
2026-07-10,HKG,departure,00:45,YVR Vancouver,CX888,Cathay Pacific,12h 5m,2026-02-13T19:15:53.614784
2026-07-10,HKG,departure,00:45,ICN Seoul,KE2012,Korean Air,3h 40m,2026-02-13T19:15:53.768971
2026-07-10,HKG,departure,00:50,MXP Milan,CX233,Cathay Pacific,13h 5m,2026-02-13T19:15:53.925222
2026-07-10,HKG,departure,00:50,SFO San Francisco,CX872,Cathay Pacific,13h 5m,2026-02-13T19:15:54.082636
2026-07-10,HKG,departure,00:50,ICN Seoul,UO616,HK Express,3h 40m,2026-02-13T19:15:54.256059
2026-07-10,HKG,departure,00:55,NRT Tokyo,GK28,Jetstar Japan,4h 20m,2026-02-13T19:15:54.411690
2026-07-10,HKG,departure,00:55,KIX Osaka,MM68,Peach Aviation,3h 55m,2026-02-13T19:15:54.569125
2026-07-10,HKG,departure,01:15,NRT Tokyo,UO854,HK Express,4h 30m,2026-02-13T19:15:54.724711
2026-07-10,HKG,departure,01:20,NRT Tokyo,CX524,Cathay Pacific,4h 20m,2026-02-13T19:15:54.876495
2026-07-10,HKG,departure,01:25,DOH Doha,QR815,Qatar Airways,8h 10m,2026-02-13T19:15:55.035390
2026-07-10,HKG,departure,01:40,MNL Manila,HB231,Greater Bay Airlines,2h 10m,2026-02-13T19:15:55.199163
2026-07-10,HKG,departure,01:45,SIN Singapore,CX659,Cathay Pacific,3h 45m,2026-02-13T19:15:55.351825
2026-07-10,HKG,departure,01:55,KIX Osaka,CX566,Cathay Pacific,3h 45m,2026-02-13T19:15:55.504587
2026-07-10,HKG,departure,02:10,DPS Denpasar,HX707,Hong Kong Airlines,4h 55m,2026-02-13T19:15:55.653895
2026-07-10,HKG,departure,02:10,TAE Daegu,UO656,HK Express,3h 30m,2026-02-13T19:15:55.819225
2026-07-10,HKG,departure,02:15,JFK New York,CX844,Cathay Pacific,15h 45m,2026-02-13T19:15:55.969274
2026-07-10,HKG,departure,02:20,ILO Iloilo,5J243,Cebu Pacific,2h 40m,2026-02-13T19:15:56.121119
2026-07-10,HKG,departure,02:30,CJU Jeju,UO676,HK Express,2h 50m,2026-02-13T19:15:56.276836
2026-07-10,HKG,departure,02:35,NRT Tokyo,HX606,Hong Kong Airlines,4h 45m,2026-02-13T19:15:56.425019
2026-07-10,HKG,departure,02:35,PUS Busan,UO604,HK Express,3h 25m,2026-02-13T19:15:56.579814
2026-07-10,HKG,departure,02:50,KIX Osaka,HX616,Hong Kong Airlines,4h 5m,2026-02-13T19:15:56.725931
2026-07-10,HKG,departure,07:00,OKA Okinawa,UO820,HK Express,2h 40m,2026-02-13T19:15:56.883489
2026-07-10,HKG,departure,07:15,ICN Seoul,UO618,HK Express,3h 35m,2026-02-13T19:15:57.039303
2026-07-10,HKG,departure,07:20,MNL Manila,CX907,Cathay Pacific,2h 15m,2026-02-13T19:15:57.187247
2026-07-10,HKG,departure,07:25,PEK Beijing,CX334,Cathay Pacific,3h 25m,2026-02-13T19:15:57.348360
2026-07-10,HKG,departure,07:25,BKK Bangkok,UO704,HK Express,3h 0m,2026-02-13T19:15:57.500513
2026-07-10,HKG,departure,07:30,PVG Shanghai,MU726,China Eastern,2h 45m,2026-02-13T19:15:57.651492
2026-07-10,HKG,departure,07:35,FUK Fukuoka,UO600,HK Express,3h 25m,2026-02-13T19:15:57.803968
2026-07-10,HKG,departure,07:35,ISG Ishigaki,UO812,HK Express,2h 5m,2026-02-13T19:15:57.979505
2026-07-10,HKG,departure,07:40,BKK Bangkok,UA820,United,2h 55m,2026-02-13T19:15:58.139523
2026-07-10,HKG,departure,07:40,HAN Hanoi,UO550,HK Express,2h 10m,2026-02-13T19:15:58.289695
2026-07-10,HKG,departure,07:45,HGH Hangzhou,CX958,Cathay Pacific,2h 25m,2026-02-13T19:15:58.441972
2026-07-10,HKG,departure,07:45,PQC Phu Quoc,UO598,HK Express,2h 55m,2026-02-13T19:15:58.601769
2026-07-10,HKG,departure,07:50,CAN Guangzhou,CX982,Cathay Pacific,1h 5m,2026-02-13T19:15:58.768996
2026-07-10,HKG,departure,07:50,BKK Bangkok,TG603,Thai Airways,2h 40m,2026-02-13T19:15:58.961108
2026-07-10,HKG,departure,07:50,CNX Chiang Mai,UO736,HK Express,2h 55m,2026-02-13T19:15:59.137006
2026-07-10,HKG,departure,07:55,CEB Cebu City,CX921,Cathay Pacific,2h 55m,2026-02-13T19:15:59.319466
2026-07-10,HKG,departure,07:55,ICN Seoul,CX434,Cathay Pacific,3h 45m,2026-02-13T19:15:59.474563
2026-07-10,HKG,departure,07:55,NRT Tokyo,HX604,Hong Kong Airlines,5h 0m,2026-02-13T19:15:59.621603
2026-07-10,HKG,departure,07:55,HKT Phuket,UO760,HK Express,3h 35m,2026-02-13T19:15:59.767636
2026-07-10,HKG,departure,07:55,RMQ Shalu,UO192,HK Express,1h 40m,2026-02-13T19:15:59.926732
2026-07-10,HKG,departure,08:00,BKK Bangkok,CX705,Cathay Pacific,3h 0m,2026-02-13T19:16:00.084036
2026-07-10,HKG,departure,08:00,SIN Singapore,CX691,Cathay Pacific,3h 45m,2026-02-13T19:16:00.244299
2026-07-10,HKG,departure,08:00,TPE Taipei,CX488,Cathay Pacific,1h 55m,2026-02-13T19:16:00.405600
2026-07-10,HKG,departure,08:00,KHH Kaohsiung,UO130,HK Express,1h 30m,2026-02-13T19:16:00.572020
2026-07-10,HKG,departure,08:00,KIX Osaka,UO810,HK Express,3h 45m,2026-02-13T19:16:00.718747
2026-07-10,HKG,departure,08:00,SDJ Sendai,UO890,HK Express,4h 35m,2026-02-13T19:16:00.875692
2026-07-10,HKG,departure,08:00,SZB Kuala Lumpur,UO716,HK Express,4h 0m,2026-02-13T19:16:01.035189
2026-07-10,HKG,departure,08:05,HKT Phuket,CX771,Cathay Pacific,3h 45m,2026-02-13T19:16:01.177421
2026-07-10,HKG,departure,08:05,LHR London,CX257,Cathay Pacific,14h 10m,2026-02-13T19:16:01.334708
2026-07-10,HKG,departure,08:05,PVG Shanghai,HX236,Hong Kong Airlines,2h 35m,2026-02-13T19:16:01.493006
2026-07-10,HKG,departure,08:10,KIX Osaka,CX596,Cathay Pacific,3h 50m,2026-02-13T19:16:01.649896
2026-07-10,HKG,departure,08:10,KUL Kuala Lumpur,CX723,Cathay Pacific,3h 55m,2026-02-13T19:16:01.828271
2026-07-10,HKG,departure,08:10,PVG Shanghai,CX316,Cathay Pacific,2h 55m,2026-02-13T19:16:02.016188
2026-07-10,HKG,departure,08:10,TPE Taipei,CX564,Cathay Pacific,1h 55m,2026-02-13T19:16:02.160203
2026-07-10,HKG,departure,08:15,NRT Tokyo,CX526,Cathay Pacific,4h 25m,2026-02-13T19:16:02.309681
2026-07-10,HKG,departure,08:15,KIX Osaka,HB340,Greater Bay Airlines,4h 5m,2026-02-13T19:16:02.459256
2026-07-10,HKG,departure,08:20,SGN Ho Chi Minh City,CX767,Cathay Pacific,2h 45m,2026-02-13T19:16:02.621901
2026-07-10,HKG,departure,08:25,URC Urumqi,CZ3022,China Southern,5h 45m,2026-02-13T19:16:02.768968
2026-07-10,HKG,departure,08:25,HGH Hangzhou,HX112,Hong Kong Airlines,2h 30m,2026-02-13T19:16:02.920073
2026-07-10,HKG,departure,08:25,DAD Da Nang,UO552,HK Express,1h 55m,2026-02-13T19:16:03.077480
2026-07-10,HKG,departure,08:25,SYX Sanya,UO250,HK Express,1h 45m,2026-02-13T19:16:03.224782
2026-07-10,HKG,departure,08:30,PEK Beijing,CA118,Air China,3h 10m,2026-02-13T19:16:03.372550
2026-07-10,HKG,departure,08:30,FOC Fuzhou,CX994,Cathay Pacific,1h 50m,2026-02-13T19:16:03.526453
2026-07-10,HKG,departure,08:30,WNZ Wenzhou,CX384,Cathay Pacific,2h 10m,2026-02-13T19:16:03.686279
2026-07-10,HKG,departure,08:30,PKX Beijing,CZ5010,China Southern,3h 25m,2026-02-13T19:16:03.845182
2026-07-10,HKG,departure,08:30,CTS Sapporo,HX690,Hong Kong Airlines,5h 20m,2026-02-13T19:16:04.000027
