date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-02-15,HRI,departure,18:15,UFA Ufa,WZ3194,Red Wings,text,7h 55m,Boeing 777-200 / 200ER,True,2026-02-13T13:10:04.231136
2026-02-15,HRI,arrival,16:15,KZN Kazan,WZ3085,Red Wings,text,7h 55m,Boeing 777-200 / 200ER,True,2026-02-13T13:10:09.344262
