date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,distance,seats,meals,arrival_terminal,codeshare,entertainment,page_date_verified,scraped_at
2026-11-28,JAF,departure,12:30,MAA Chennai,6E1178,IndiGo,text,1h 15m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-18T11:06:00.407368
2026-11-28,JAF,departure,14:40,TRZ Tiruchirappalli,6E1188,IndiGo,text,0h 55m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-18T11:06:01.580375
2026-11-28,JAF,arrival,11:45,MAA Chennai,6E1177,IndiGo,text,1h 15m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-18T11:07:05.183480
2026-11-28,JAF,arrival,13:55,TRZ Tiruchirappalli,6E1187,IndiGo,text,1h 0m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-18T11:07:06.324359
