date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,distance,seats,meals,arrival_terminal,codeshare,entertainment,page_date_verified,scraped_at
2026-06-14,JAF,departure,10:25,JAF Jaffna,6E1177,IndiGo,text,1h 15m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-17T13:39:14.101034
2026-06-14,JAF,departure,12:55,JAF Jaffna,6E1187,IndiGo,text,0h 50m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-17T13:39:15.246328
2026-06-14,JAF,arrival,11:40,MAA Chennai,6E1177,IndiGo,text,1h 15m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-17T13:40:18.895250
2026-06-14,JAF,arrival,13:45,TRZ Tiruchirappalli,6E1187,IndiGo,text,0h 50m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-17T13:40:20.028239
