date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,distance,seats,meals,arrival_terminal,codeshare,entertainment,page_date_verified,scraped_at
2026-04-05,JAF,departure,12:25,MAA Chennai,6E1178,IndiGo,text,1h 10m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-17T10:42:57.371955
2026-04-05,JAF,departure,14:35,TRZ Tiruchirappalli,6E1188,IndiGo,text,0h 50m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-17T10:42:58.554266
2026-04-05,JAF,arrival,13:35,JAF Jaffna,6E1178,IndiGo,text,1h 10m,ATR 72,"222 miles, 357 km",78,Meal (none specific),2,,,True,2026-02-17T10:44:02.250898
2026-04-05,JAF,arrival,15:25,JAF Jaffna,6E1188,IndiGo,text,0h 50m,ATR 72,"115 miles, 185 km",78,Meal (none specific),,,,True,2026-02-17T10:44:03.443490
