date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-10-13,URT,departure,08:25,DMK Bangkok,SL731,Thai Lion Air,1h 15m,True,2026-02-23T17:55:04.330334
2026-10-13,URT,departure,08:50,DMK Bangkok,FD3236,Thai AirAsia,1h 15m,True,2026-02-23T17:55:04.461823
2026-10-13,URT,departure,09:20,DMK Bangkok,SL735,Thai Lion Air,1h 15m,True,2026-02-23T17:55:04.615611
2026-10-13,URT,departure,09:25,BKK Bangkok,FD4213,Thai AirAsia,1h 25m,True,2026-02-23T17:55:04.826239
2026-10-13,URT,departure,11:25,BKK Bangkok,VZ351,Vietjet Thailand,1h 15m,True,2026-02-23T17:55:04.969954
2026-10-13,URT,departure,11:40,DMK Bangkok,FD3238,Thai AirAsia,1h 10m,True,2026-02-23T17:55:05.113873
2026-10-13,URT,departure,13:00,CNX Chiang Mai,FD5423,Thai AirAsia,1h 50m,True,2026-02-23T17:55:05.251005
2026-10-13,URT,departure,13:25,DMK Bangkok,FD3240,Thai AirAsia,1h 15m,True,2026-02-23T17:55:05.406026
2026-10-13,URT,departure,14:20,DMK Bangkok,SL737,Thai Lion Air,1h 20m,True,2026-02-23T17:55:05.566655
2026-10-13,URT,departure,15:20,DMK Bangkok,DD575,Nok Air,1h 15m,True,2026-02-23T17:55:05.691617
2026-10-13,URT,departure,15:35,DMK Bangkok,FD3234,Thai AirAsia,1h 15m,True,2026-02-23T17:55:05.836959
2026-10-13,URT,departure,16:15,DMK Bangkok,FD3232,Thai AirAsia,1h 15m,True,2026-02-23T17:55:05.976497
2026-10-13,URT,departure,16:35,DMK Bangkok,SL741,Thai Lion Air,1h 15m,True,2026-02-23T17:55:06.202596
2026-10-13,URT,departure,18:00,DMK Bangkok,FD3332,Thai AirAsia,1h 10m,True,2026-02-23T17:55:06.349986
2026-10-13,URT,departure,18:40,DMK Bangkok,SL747,Thai Lion Air,1h 20m,True,2026-02-23T17:55:06.512964
2026-10-13,URT,departure,18:50,BKK Bangkok,VZ353,Vietjet Thailand,1h 15m,True,2026-02-23T17:55:06.647659
2026-10-13,URT,departure,19:45,CNX Chiang Mai,FD5421,Thai AirAsia,1h 45m,True,2026-02-23T17:55:06.766760
2026-10-13,URT,departure,20:45,DMK Bangkok,FD3328,Thai AirAsia,1h 15m,True,2026-02-23T17:55:06.911227
2026-10-13,URT,arrival,07:45,DMK Bangkok,SL730,Thai Lion Air,1h 15m,True,2026-02-23T17:55:16.101156
2026-10-13,URT,arrival,08:15,DMK Bangkok,FD3235,Thai AirAsia,1h 15m,True,2026-02-23T17:55:16.251133
2026-10-13,URT,arrival,08:40,DMK Bangkok,SL734,Thai Lion Air,1h 15m,True,2026-02-23T17:55:16.392031
2026-10-13,URT,arrival,08:55,BKK Bangkok,FD4212,Thai AirAsia,1h 25m,True,2026-02-23T17:55:16.524109
2026-10-13,URT,arrival,10:50,BKK Bangkok,VZ350,Vietjet Thailand,1h 15m,True,2026-02-23T17:55:16.694286
2026-10-13,URT,arrival,11:10,DMK Bangkok,FD3237,Thai AirAsia,1h 15m,True,2026-02-23T17:55:16.882377
2026-10-13,URT,arrival,12:30,CNX Chiang Mai,FD5422,Thai AirAsia,1h 50m,True,2026-02-23T17:55:17.040194
2026-10-13,URT,arrival,12:55,DMK Bangkok,FD3239,Thai AirAsia,1h 15m,True,2026-02-23T17:55:17.203029
2026-10-13,URT,arrival,13:40,DMK Bangkok,SL736,Thai Lion Air,1h 15m,True,2026-02-23T17:55:17.337802
2026-10-13,URT,arrival,14:50,DMK Bangkok,DD574,Nok Air,1h 15m,True,2026-02-23T17:55:17.481301
2026-10-13,URT,arrival,15:05,DMK Bangkok,FD3233,Thai AirAsia,1h 15m,True,2026-02-23T17:55:17.600558
2026-10-13,URT,arrival,15:45,DMK Bangkok,FD3231,Thai AirAsia,1h 15m,True,2026-02-23T17:55:17.726306
2026-10-13,URT,arrival,15:55,DMK Bangkok,SL740,Thai Lion Air,1h 20m,True,2026-02-23T17:55:17.849313
2026-10-13,URT,arrival,17:30,DMK Bangkok,FD3331,Thai AirAsia,1h 15m,True,2026-02-23T17:55:17.961892
2026-10-13,URT,arrival,18:00,DMK Bangkok,SL746,Thai Lion Air,1h 15m,True,2026-02-23T17:55:18.098124
2026-10-13,URT,arrival,18:20,BKK Bangkok,VZ352,Vietjet Thailand,1h 15m,True,2026-02-23T17:55:18.239834
2026-10-13,URT,arrival,19:15,CNX Chiang Mai,FD5420,Thai AirAsia,1h 50m,True,2026-02-23T17:55:18.376340
2026-10-13,URT,arrival,20:15,DMK Bangkok,FD3327,Thai AirAsia,1h 15m,True,2026-02-23T17:55:18.503007
