date,airport,direction,time,destination,flight,airline,airline_source,duration,crosscheck_found,airline_match,aircraft,status,reason,page_date_verified,scraped_at,crosschecked_at
2026-02-12,HKT,departure,00:05,PVG Shanghai,FM832,Shanghai Airlines,text,4h 50m,False,False,Boeing 737 Mixed Configuration,NOT_FOUND,flight_not_in_reference,True,2026-02-11T13:02:35.189685,2026-02-12T22:50:42.201281
2026-02-12,HKT,departure,00:10,NKG Nanjing,MU2814,China Eastern,text,5h 0m,True,True,Airbus A320neo,OK,route_and_airline_match,True,2026-02-11T13:02:36.083072,2026-02-12T22:50:59.311569
2026-02-12,HKT,departure,00:15,WUH Wuhan,CZ8450,China Southern,text,4h 45m,True,True,Boeing 737-800 Passenger,OK,route_and_airline_match,True,2026-02-11T13:02:36.978232,2026-02-12T22:51:15.719608
2026-02-12,HKT,departure,00:25,AUH Abu Dhabi,EY415,Etihad,text,7h 5m,False,False,Boeing 787-9,NOT_FOUND,flight_not_in_reference,True,2026-02-11T13:02:37.881916,2026-02-12T22:51:31.693920
2026-02-12,HKT,departure,06:30,DMK Bangkok,FD3036,Thai AirAsia,text,1h 20m,True,True,Airbus A320,OK,route_and_airline_match,True,2026-02-11T13:02:38.784253,2026-02-12T22:51:48.810221
2026-02-12,HKT,departure,06:45,DMK Bangkok,DD539,Nok Air,text,1h 30m,True,True,Boeing 737-800 Passenger,OK,route_and_airline_match,True,2026-02-11T13:02:39.689484,2026-02-12T22:51:48.810230
2026-02-12,HKT,departure,07:30,DMK Bangkok,FD8163,Thai AirAsia,text,1h 25m,True,True,Airbus A320,OK,route_and_airline_match,True,2026-02-11T13:02:40.619286,2026-02-12T22:51:48.810237
2026-02-12,HKT,departure,07:30,USM Koh Samui,PG408,Bangkok Airways,text,0h 55m,True,True,ATR 42 / ATR 72,OK,route_and_airline_match,True,2026-02-11T13:02:41.530381,2026-02-12T22:52:04.030202
2026-02-12,HKT,departure,07:30,BKK Bangkok,VZ317,Vietjet Thailand,text,1h 30m,False,False,Airbus A320,NOT_FOUND,flight_not_in_reference,True,2026-02-11T13:02:42.423678,2026-02-12T22:52:21.664172
2026-02-12,HKT,departure,07:45,BKK Bangkok,PG270,Bangkok Airways,text,1h 35m,False,False,Airbus A319,NOT_FOUND,flight_not_in_reference,True,2026-02-11T13:02:43.378750,2026-02-12T22:52:21.664181
2026-02-12,HKT,departure,08:15,KUL Kuala Lumpur,AK819,AirAsia,text,1h 30m,False,False,Airbus A320,NOT_FOUND,flight_not_in_reference,True,2026-02-11T13:02:44.289956,2026-02-12T22:52:37.846867
