date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-11-13,HKT,departure,00:20,PVG Shanghai,FM832,Shanghai Airlines,text,4h 35m,Boeing 737 Mixed Configuration,True,2026-02-12T14:31:33.449036
2026-11-13,HKT,departure,00:50,DOH Doha,QR841,Qatar Airways,text,7h 0m,Boeing 777-300ER,True,2026-02-12T14:31:34.390254
2026-11-13,HKT,departure,02:40,AUH Abu Dhabi,EY415,Etihad,text,7h 5m,Airbus A321neo,True,2026-02-12T14:31:35.318664
2026-11-13,HKT,departure,06:30,DMK Bangkok,FD3036,Thai AirAsia,text,1h 20m,Airbus A320,True,2026-02-12T14:31:36.264303
2026-11-13,HKT,departure,07:30,USM Koh Samui,PG408,Bangkok Airways,text,0h 55m,ATR 42 / ATR 72,True,2026-02-12T14:31:37.187270
2026-11-13,HKT,departure,07:40,DMK Bangkok,DD539,Nok Air,text,1h 30m,Boeing 737-800 Passenger,True,2026-02-12T14:31:38.121365
2026-11-13,HKT,departure,07:45,BKK Bangkok,PG270,Bangkok Airways,text,1h 35m,Airbus A319,True,2026-02-12T14:31:39.065327
2026-11-13,HKT,departure,07:50,DMK Bangkok,SL771,Thai Lion Air,text,1h 25m,Boeing 737-800 Passenger,True,2026-02-12T14:31:39.996125
2026-11-13,HKT,departure,08:15,CEI Chiang Rai,VZ400,Vietjet Thailand,text,2h 5m,Airbus A320,True,2026-02-12T14:31:40.931044
2026-11-13,HKT,departure,08:15,CNX Chiang Mai,VZ415,Vietjet Thailand,text,2h 5m,Airbus A320,True,2026-02-12T14:31:41.855955
2026-11-13,HKT,departure,08:20,DEL Delhi,AI2379,Air India,text,4h 45m,Airbus A320neo,True,2026-02-12T14:31:42.769165
2026-11-13,HKT,departure,08:20,DOH Doha,QR843,Qatar Airways,text,7h 0m,Boeing 777-300ER,True,2026-02-12T14:31:43.690832
2026-11-13,HKT,departure,08:35,DOH Doha,QR851,Qatar Airways,text,7h 0m,Boeing 787-8,True,2026-02-12T14:31:44.715543
2026-11-13,HKT,departure,08:35,TFU Chengdu,3U3930,Sichuan Airlines,text,3h 50m,Airbus A320,True,2026-02-12T14:31:45.676977
2026-11-13,HKT,departure,08:40,SIN Singapore,SQ723,Singapore Airlines,text,2h 0m,Boeing 737MAX 8 Passenger,True,2026-02-12T14:31:46.631743
2026-11-13,HKT,departure,08:50,DMK Bangkok,SL751,Thai Lion Air,text,1h 20m,Boeing 737-900 Passenger,True,2026-02-12T14:31:47.583213
2026-11-13,HKT,departure,08:50,MCT Muscat,WY834,Oman Air,text,6h 30m,Boeing 737-800 Passenger,True,2026-02-12T14:31:48.531285
2026-11-13,HKT,departure,08:55,BKK Bangkok,VZ315,Vietjet Thailand,text,1h 30m,Airbus A320,True,2026-02-12T14:31:49.487649
2026-11-13,HKT,departure,09:00,CNX Chiang Mai,FD3159,Thai AirAsia,text,2h 0m,Airbus A320,True,2026-02-12T14:31:50.456103
2026-11-13,HKT,departure,09:00,DMK Bangkok,FD3038,Thai AirAsia,text,1h 25m,Airbus A320,True,2026-02-12T14:31:51.391355
