date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-12-21,UTH,departure,07:40,DMK Bangkok,DD301,Nok Air,1h 0m,True,2026-02-17T01:50:14.227185
2026-12-21,UTH,departure,08:30,BKK Bangkok,TG3,Thai Airways,1h 5m,True,2026-02-17T01:50:14.332862
2026-12-21,UTH,departure,08:40,BKK Bangkok,FD4351,Thai AirAsia,1h 10m,True,2026-02-17T01:50:14.457510
2026-12-21,UTH,departure,08:55,DMK Bangkok,FD3363,Thai AirAsia,1h 5m,True,2026-02-17T01:50:14.552104
2026-12-21,UTH,departure,09:40,DMK Bangkok,SL601,Thai Lion Air,1h 0m,True,2026-02-17T01:50:14.651384
2026-12-21,UTH,departure,10:10,BKK Bangkok,VZ201,Vietjet Thailand,1h 15m,True,2026-02-17T01:50:14.750080
2026-12-21,UTH,departure,10:55,UTP Utapao,SL588,Thai Lion Air,1h 20m,True,2026-02-17T01:50:14.846239
2026-12-21,UTH,departure,12:15,DMK Bangkok,FD3355,Thai AirAsia,1h 5m,True,2026-02-17T01:50:14.947032
2026-12-21,UTH,departure,12:55,DMK Bangkok,SL605,Thai Lion Air,1h 15m,True,2026-02-17T01:50:15.043594
2026-12-21,UTH,departure,14:10,BKK Bangkok,TG5,Thai Airways,1h 10m,True,2026-02-17T01:50:15.137662
2026-12-21,UTH,departure,14:30,DMK Bangkok,DD307,Nok Air,1h 0m,True,2026-02-17T01:50:15.236929
2026-12-21,UTH,departure,15:00,BKK Bangkok,VZ205,Vietjet Thailand,1h 10m,True,2026-02-17T01:50:15.333261
2026-12-21,UTH,departure,15:15,DMK Bangkok,SL607,Thai Lion Air,1h 5m,True,2026-02-17T01:50:15.444584
2026-12-21,UTH,departure,16:25,DMK Bangkok,FD3359,Thai AirAsia,1h 5m,True,2026-02-17T01:50:15.534576
2026-12-21,UTH,departure,16:30,HDY Hat Yai,SL599,Thai Lion Air,2h 20m,True,2026-02-17T01:50:15.634218
2026-12-21,UTH,departure,17:45,HKT Phuket,FD3171,Thai AirAsia,1h 50m,True,2026-02-17T01:50:15.728207
2026-12-21,UTH,departure,18:30,BKK Bangkok,VZ203,Vietjet Thailand,1h 10m,True,2026-02-17T01:50:15.827531
2026-12-21,UTH,departure,19:40,DMK Bangkok,FD3351,Thai AirAsia,1h 5m,True,2026-02-17T01:50:15.926945
2026-12-21,UTH,departure,20:00,BKK Bangkok,FD4353,Thai AirAsia,1h 10m,True,2026-02-17T01:50:16.034237
2026-12-21,UTH,departure,20:35,DMK Bangkok,SL617,Thai Lion Air,1h 5m,True,2026-02-17T01:50:16.132910
2026-12-21,UTH,departure,20:50,BKK Bangkok,TG9,Thai Airways,1h 10m,True,2026-02-17T01:50:16.241257
2026-12-21,UTH,departure,21:35,DMK Bangkok,FD3357,Thai AirAsia,1h 0m,True,2026-02-17T01:50:16.363148
2026-12-21,UTH,arrival,07:10,DMK Bangkok,DD300,Nok Air,1h 10m,True,2026-02-17T01:50:27.955875
2026-12-21,UTH,arrival,08:00,BKK Bangkok,TG2,Thai Airways,1h 5m,True,2026-02-17T01:50:28.060167
2026-12-21,UTH,arrival,08:10,BKK Bangkok,FD4350,Thai AirAsia,1h 5m,True,2026-02-17T01:50:28.159550
2026-12-21,UTH,arrival,08:25,DMK Bangkok,FD3362,Thai AirAsia,1h 10m,True,2026-02-17T01:50:28.249290
2026-12-21,UTH,arrival,09:00,DMK Bangkok,SL600,Thai Lion Air,1h 0m,True,2026-02-17T01:50:28.337525
2026-12-21,UTH,arrival,09:40,BKK Bangkok,VZ200,Vietjet Thailand,1h 10m,True,2026-02-17T01:50:28.428170
2026-12-21,UTH,arrival,10:10,DMK Bangkok,SL602,Thai Lion Air,1h 5m,True,2026-02-17T01:50:28.521326
2026-12-21,UTH,arrival,11:45,DMK Bangkok,FD3354,Thai AirAsia,1h 10m,True,2026-02-17T01:50:28.612063
2026-12-21,UTH,arrival,12:15,DMK Bangkok,SL604,Thai Lion Air,1h 0m,True,2026-02-17T01:50:28.704537
2026-12-21,UTH,arrival,13:40,BKK Bangkok,TG4,Thai Airways,1h 10m,True,2026-02-17T01:50:28.798882
2026-12-21,UTH,arrival,14:00,DMK Bangkok,DD306,Nok Air,1h 10m,True,2026-02-17T01:50:28.925145
2026-12-21,UTH,arrival,14:25,BKK Bangkok,VZ204,Vietjet Thailand,1h 10m,True,2026-02-17T01:50:29.018560
2026-12-21,UTH,arrival,14:35,UTP Utapao,SL589,Thai Lion Air,1h 20m,True,2026-02-17T01:50:29.097567
2026-12-21,UTH,arrival,15:40,HDY Hat Yai,SL598,Thai Lion Air,2h 10m,True,2026-02-17T01:50:29.188749
2026-12-21,UTH,arrival,15:55,DMK Bangkok,FD3358,Thai AirAsia,1h 15m,True,2026-02-17T01:50:29.282023
2026-12-21,UTH,arrival,17:15,HKT Phuket,FD3170,Thai AirAsia,1h 55m,True,2026-02-17T01:50:29.373380
2026-12-21,UTH,arrival,18:00,BKK Bangkok,VZ202,Vietjet Thailand,1h 10m,True,2026-02-17T01:50:29.465560
2026-12-21,UTH,arrival,19:10,DMK Bangkok,FD3350,Thai AirAsia,1h 10m,True,2026-02-17T01:50:29.560053
2026-12-21,UTH,arrival,19:30,BKK Bangkok,FD4352,Thai AirAsia,1h 10m,True,2026-02-17T01:50:29.655011
2026-12-21,UTH,arrival,19:55,DMK Bangkok,SL616,Thai Lion Air,1h 5m,True,2026-02-17T01:50:29.747255
2026-12-21,UTH,arrival,20:20,BKK Bangkok,TG8,Thai Airways,1h 10m,True,2026-02-17T01:50:29.845274
2026-12-21,UTH,arrival,21:05,DMK Bangkok,FD3356,Thai AirAsia,1h 10m,True,2026-02-17T01:50:29.936620
