date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-09-13,UTP,departure,13:00,HKT Phuket,PG281,Bangkok Airways,1h 40m,True,2026-02-16T11:06:51.045856
2026-09-13,UTP,departure,13:15,UTH Udon Thani,SL589,Thai Lion Air,1h 20m,True,2026-02-16T11:06:51.136883
2026-09-13,UTP,departure,15:15,CNX Chiang Mai,SL582,Thai Lion Air,1h 20m,True,2026-02-16T11:06:51.235557
2026-09-13,UTP,departure,16:00,HKT Phuket,PG289,Bangkok Airways,1h 40m,True,2026-02-16T11:06:51.324609
2026-09-13,UTP,departure,17:20,USM Koh Samui,PG294,Bangkok Airways,1h 5m,True,2026-02-16T11:06:51.411176
2026-09-13,UTP,arrival,12:15,UTH Udon Thani,SL588,Thai Lion Air,1h 20m,True,2026-02-16T11:07:02.279838
2026-09-13,UTP,arrival,12:20,USM Koh Samui,PG293,Bangkok Airways,1h 10m,True,2026-02-16T11:07:02.364149
2026-09-13,UTP,arrival,14:35,CNX Chiang Mai,SL581,Thai Lion Air,1h 25m,True,2026-02-16T11:07:02.451176
2026-09-13,UTP,arrival,15:25,HKT Phuket,PG288,Bangkok Airways,1h 40m,True,2026-02-16T11:07:02.537595
2026-09-13,UTP,arrival,16:50,HKT Phuket,PG282,Bangkok Airways,1h 40m,True,2026-02-16T11:07:02.625800
