date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-02-28,TST,departure,09:50,DMK Bangkok,FD3242,Thai AirAsia,1h 20m,True,2026-02-19T15:43:20.745486
2026-02-28,TST,departure,10:10,DMK Bangkok,SL825,Thai Lion Air,1h 25m,True,2026-02-19T15:43:20.834534
2026-02-28,TST,departure,14:40,DMK Bangkok,DD593,Nok Air,1h 25m,True,2026-02-19T15:43:20.973673
2026-02-28,TST,departure,17:35,DMK Bangkok,SL827,Thai Lion Air,1h 25m,True,2026-02-19T15:43:21.056731
2026-02-28,TST,departure,19:35,DMK Bangkok,FD3246,Thai AirAsia,1h 25m,True,2026-02-19T15:43:21.144634
2026-02-28,TST,arrival,09:20,DMK Bangkok,FD3241,Thai AirAsia,1h 30m,True,2026-02-19T15:43:31.279775
2026-02-28,TST,arrival,09:30,DMK Bangkok,SL824,Thai Lion Air,1h 25m,True,2026-02-19T15:43:31.389092
2026-02-28,TST,arrival,14:10,DMK Bangkok,DD592,Nok Air,1h 30m,True,2026-02-19T15:43:31.487224
2026-02-28,TST,arrival,16:55,DMK Bangkok,SL826,Thai Lion Air,1h 25m,True,2026-02-19T15:43:31.582637
2026-02-28,TST,arrival,19:05,DMK Bangkok,FD3245,Thai AirAsia,1h 25m,True,2026-02-19T15:43:31.688635
