date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-03-10,CNX,departure,00:15,TPE Taipei,FD242,Thai AirAsia,3h 30m,True,2026-02-13T09:58:08.825785
2026-03-10,CNX,departure,00:15,ICN Seoul,KE684,Korean Air,4h 50m,True,2026-02-13T09:58:08.918511
2026-03-10,CNX,departure,06:25,HKT Phuket,FD3160,Thai AirAsia,2h 5m,True,2026-02-13T09:58:09.015859
2026-03-10,CNX,departure,06:30,DMK Bangkok,FD3417,Thai AirAsia,1h 10m,True,2026-02-13T09:58:09.112877
2026-03-10,CNX,departure,06:35,BKK Bangkok,VZ2105,Vietjet Thailand,1h 20m,True,2026-02-13T09:58:09.208284
2026-03-10,CNX,departure,06:50,DMK Bangkok,DD123,Nok Air,1h 15m,True,2026-02-13T09:58:09.331279
2026-03-10,CNX,departure,07:05,BKK Bangkok,FD4101,Thai AirAsia,1h 15m,True,2026-02-13T09:58:09.535981
2026-03-10,CNX,departure,07:55,KBV Krabi,FD3072,Thai AirAsia,2h 0m,True,2026-02-13T09:58:09.680197
2026-03-10,CNX,departure,08:00,DMK Bangkok,SL503,Thai Lion Air,1h 10m,True,2026-02-13T09:58:10.024575
2026-03-10,CNX,departure,08:05,DMK Bangkok,DD125,Nok Air,1h 15m,True,2026-02-13T09:58:10.137304
2026-03-10,CNX,departure,08:30,DMK Bangkok,FD3438,Thai AirAsia,1h 10m,True,2026-02-13T09:58:10.223609
2026-03-10,CNX,departure,08:35,RGN Yangon,8M377,MAI,1h 25m,True,2026-02-13T09:58:10.308898
2026-03-10,CNX,departure,08:35,BKK Bangkok,VZ101,Vietjet Thailand,1h 20m,True,2026-02-13T09:58:10.398151
2026-03-10,CNX,departure,08:50,AUH Abu Dhabi,EY427,Etihad,7h 15m,True,2026-02-13T09:58:10.498836
2026-03-10,CNX,departure,08:55,DMK Bangkok,SL505,Thai Lion Air,1h 15m,True,2026-02-13T09:58:10.619998
2026-03-10,CNX,departure,09:10,KUL Kuala Lumpur,AK855,AirAsia,2h 45m,True,2026-02-13T09:58:10.719855
2026-03-10,CNX,departure,09:25,BKK Bangkok,TG103,Thai Airways,1h 25m,True,2026-02-13T09:58:10.811491
2026-03-10,CNX,departure,09:30,PVG Shanghai,9C8512,Spring Airlines,4h 0m,True,2026-02-13T09:58:10.899587
2026-03-10,CNX,departure,10:00,KKC Khon Kaen,FD5502,Thai AirAsia,1h 5m,True,2026-02-13T09:58:10.990483
2026-03-10,CNX,departure,10:05,KMG Kunming,MU9640,China Eastern,1h 40m,True,2026-02-13T09:58:11.097286
2026-03-10,CNX,departure,10:10,BKK Bangkok,PG216,Bangkok Airways,1h 25m,True,2026-02-13T09:58:11.196412
2026-03-10,CNX,departure,10:35,HKG Hong Kong,UO757,HK Express,2h 45m,True,2026-02-13T09:58:11.315720
2026-03-10,CNX,departure,10:40,URT Surat Thani,FD5420,Thai AirAsia,1h 55m,True,2026-02-13T09:58:11.399758
2026-03-10,CNX,departure,10:50,HKT Phuket,VZ414,Vietjet Thailand,2h 0m,True,2026-02-13T09:58:11.538396
2026-03-10,CNX,departure,11:25,TPE Taipei,CI852,China Airlines,3h 25m,True,2026-02-13T09:58:11.625921
2026-03-10,CNX,departure,11:30,USM Koh Samui,PG242,Bangkok Airways,1h 45m,True,2026-02-13T09:58:11.718585
2026-03-10,CNX,departure,11:35,HDY Hat Yai,FD155,Thai AirAsia,2h 10m,True,2026-02-13T09:58:11.809330
2026-03-10,CNX,departure,11:40,UTH Udon Thani,DD702,Nok Air,1h 5m,True,2026-02-13T09:58:11.898836
2026-03-10,CNX,departure,11:40,HKT Phuket,FD8165,Thai AirAsia,2h 10m,True,2026-02-13T09:58:11.992537
2026-03-10,CNX,departure,11:50,TPE Taipei,BR258,EVA Air,3h 40m,True,2026-02-13T09:58:12.078711
2026-03-10,CNX,departure,11:55,KHH Kaohsiung,SL7324,Thai Lion Air,3h 20m,True,2026-02-13T09:58:12.166409
2026-03-10,CNX,departure,12:05,SIN Singapore,TR677,Scoot,3h 15m,True,2026-02-13T09:58:12.254900
2026-03-10,CNX,departure,12:05,DMK Bangkok,FD3436,Thai AirAsia,1h 15m,True,2026-02-13T09:58:12.344114
2026-03-10,CNX,departure,12:10,BKK Bangkok,PG224,Bangkok Airways,1h 25m,True,2026-02-13T09:58:12.443831
2026-03-10,CNX,departure,12:15,BKK Bangkok,TG105,Thai Airways,1h 20m,True,2026-02-13T09:58:12.549403
2026-03-10,CNX,departure,12:20,BKK Bangkok,FD4105,Thai AirAsia,1h 20m,True,2026-02-13T09:58:12.651665
2026-03-10,CNX,departure,12:30,BKK Bangkok,VZ103,Vietjet Thailand,1h 25m,True,2026-02-13T09:58:12.780329
2026-03-10,CNX,departure,12:40,HKT Phuket,FD3162,Thai AirAsia,2h 10m,True,2026-02-13T09:58:13.123012
2026-03-10,CNX,departure,12:55,KBV Krabi,FD3076,Thai AirAsia,2h 0m,True,2026-02-13T09:58:13.449415
2026-03-10,CNX,departure,13:05,DMK Bangkok,FD3448,Thai AirAsia,1h 15m,True,2026-02-13T09:58:13.563037
2026-03-10,CNX,departure,13:10,UTP Utapao,SL581,Thai Lion Air,1h 25m,True,2026-02-13T09:58:13.649651
2026-03-10,CNX,departure,13:20,HAN Hanoi,FD870,Thai AirAsia,1h 30m,True,2026-02-13T09:58:13.744548
2026-03-10,CNX,departure,13:30,RGN Yangon,8M371,MAI,1h 0m,True,2026-02-13T09:58:13.844104
2026-03-10,CNX,departure,13:30,DMK Bangkok,SL511,Thai Lion Air,1h 15m,True,2026-02-13T09:58:13.932735
2026-03-10,CNX,departure,14:05,BKK Bangkok,TG107,Thai Airways,1h 20m,True,2026-02-13T09:58:14.028175
2026-03-10,CNX,departure,14:20,DMK Bangkok,DD133,Nok Air,1h 15m,True,2026-02-13T09:58:14.115269
2026-03-10,CNX,departure,14:20,BKK Bangkok,VZ111,Vietjet Thailand,1h 15m,True,2026-02-13T09:58:14.198266
2026-03-10,CNX,departure,14:30,BKK Bangkok,FD4107,Thai AirAsia,1h 30m,True,2026-02-13T09:58:14.293289
2026-03-10,CNX,departure,14:35,HKT Phuket,PG248,Bangkok Airways,2h 5m,True,2026-02-13T09:58:14.402532
2026-03-10,CNX,departure,14:50,KUL Kuala Lumpur,MH793,Malaysia Airlines,3h 0m,True,2026-02-13T09:58:14.506256
2026-03-10,CNX,departure,14:55,LPQ Luang Prabang,QV636,Lao Airlines,0h 50m,True,2026-02-13T09:58:14.620582
2026-03-10,CNX,departure,15:05,DMK Bangkok,SL513,Thai Lion Air,1h 20m,True,2026-02-13T09:58:14.708617
2026-03-10,CNX,departure,15:10,DMK Bangkok,FD3422,Thai AirAsia,1h 10m,True,2026-02-13T09:58:14.798557
2026-03-10,CNX,departure,15:10,KUL Kuala Lumpur,AK857,AirAsia,2h 55m,True,2026-02-13T09:58:14.885944
2026-03-10,CNX,departure,15:25,BKK Bangkok,TG111,Thai Airways,1h 20m,True,2026-02-13T09:58:14.974797
2026-03-10,CNX,departure,15:30,DMK Bangkok,DD135,Nok Air,1h 15m,True,2026-02-13T09:58:15.062070
2026-03-10,CNX,departure,15:30,KKC Khon Kaen,FD5504,Thai AirAsia,1h 0m,True,2026-02-13T09:58:15.150644
2026-03-10,CNX,departure,15:35,PVG Shanghai,MU206,China Eastern,4h 30m,True,2026-02-13T09:58:15.239025
