date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-05-31,BKK,departure,00:05,ARN Stockholm,TG960,Thai Airways,12h 20m,True,2026-02-11T13:02:23.194130
2026-05-31,BKK,departure,00:05,BRU Brussels,TG934,Thai Airways,12h 10m,True,2026-02-11T13:02:23.412400
2026-05-31,BKK,departure,00:05,CDG Paris,TG930,Thai Airways,12h 5m,True,2026-02-11T13:02:23.655463
2026-05-31,BKK,departure,00:05,NGO Nagoya,TG644,Thai Airways,5h 55m,True,2026-02-11T13:02:23.869053
2026-05-31,BKK,departure,00:05,OSL Oslo,TG954,Thai Airways,12h 20m,True,2026-02-11T13:02:24.131884
2026-05-31,BKK,departure,00:05,ICN Seoul,TW102,T´Way Air,5h 35m,True,2026-02-11T13:02:24.361993
2026-05-31,BKK,departure,00:15,KIX Osaka,VZ820,Vietjet Thailand,5h 40m,True,2026-02-11T13:02:24.689504
2026-05-31,BKK,departure,00:25,KIX Osaka,JL728,JAL,5h 25m,True,2026-02-11T13:02:24.946767
2026-05-31,BKK,departure,00:30,CKG Chongqing,OQ2362,Chongqing Airlines,3h 30m,True,2026-02-11T13:02:25.311581
2026-05-31,BKK,departure,00:30,LHR London,TG910,Thai Airways,12h 45m,True,2026-02-11T13:02:25.562974
2026-05-31,BKK,departure,00:30,PVG Shanghai,TG662,Thai Airways,4h 15m,True,2026-02-11T13:02:25.854848
2026-05-31,BKK,departure,00:30,FUK Fukuoka,VZ810,Vietjet Thailand,5h 25m,True,2026-02-11T13:02:26.095793
2026-05-31,BKK,departure,00:40,PEK Beijing,HU7996,Hainan Airlines,5h 0m,True,2026-02-11T13:02:26.364804
2026-05-31,BKK,departure,00:40,FUK Fukuoka,TG648,Thai Airways,5h 20m,True,2026-02-11T13:02:26.609606
2026-05-31,BKK,departure,00:40,MXP Milan,TG940,Thai Airways,11h 55m,True,2026-02-11T13:02:26.889730
2026-05-31,BKK,departure,00:50,CPH Copenhagen,TG950,Thai Airways,11h 50m,True,2026-02-11T13:02:27.200270
2026-05-31,BKK,departure,00:50,MUC Munich,TG924,Thai Airways,11h 15m,True,2026-02-11T13:02:27.483141
2026-05-31,BKK,departure,00:50,PUS Busan,7C2552,Jeju Air,5h 40m,True,2026-02-11T13:02:27.783009
2026-05-31,BKK,departure,01:00,NBO Nairobi,KQ887,Kenya Airways,9h 5m,True,2026-02-11T13:02:28.077417
2026-05-31,BKK,departure,01:05,ZRH Zurich,TG970,Thai Airways,11h 45m,True,2026-02-11T13:02:28.358147
2026-05-31,BKK,departure,01:10,ICN Seoul,7C2504,Jeju Air,5h 45m,True,2026-02-11T13:02:28.665741
2026-05-31,BKK,departure,01:15,PVG Shanghai,9C8756,Spring Airlines,4h 25m,True,2026-02-11T13:02:28.967814
2026-05-31,BKK,departure,01:15,TFU Chengdu,3U3938,Sichuan Airlines,3h 5m,True,2026-02-11T13:02:29.250629
2026-05-31,BKK,departure,01:15,DXB Dubai,EK385,Emirates,6h 30m,True,2026-02-11T13:02:29.550871
2026-05-31,BKK,departure,01:15,KIX Osaka,MM92,Peach Aviation,6h 5m,True,2026-02-11T13:02:29.846658
2026-05-31,BKK,departure,01:20,ICN Seoul,OZ742,Asiana,5h 25m,True,2026-02-11T13:02:30.122180
2026-05-31,BKK,departure,01:30,PEK Beijing,CA980,Air China,4h 40m,True,2026-02-11T13:02:30.487724
2026-05-31,BKK,departure,01:30,HKG Hong Kong,HB296,Greater Bay Airlines,3h 0m,True,2026-02-11T13:02:30.766435
2026-05-31,BKK,departure,01:30,PVG Shanghai,HO1352,Juneyao Airlines,4h 15m,True,2026-02-11T13:02:31.044905
2026-05-31,BKK,departure,01:35,TPE Taipei,BR206,EVA Air,3h 45m,True,2026-02-11T13:02:31.328222
2026-05-31,BKK,departure,01:45,DOH Doha,QR837,Qatar Airways,6h 35m,True,2026-02-11T13:02:31.628370
2026-05-31,BKK,departure,01:50,XMN Xiamen,MF844,XiamenAir,3h 25m,True,2026-02-11T13:02:31.932041
2026-05-31,BKK,departure,01:50,ADD Addis Ababa,ET629,Ethiopian,8h 40m,True,2026-02-11T13:02:32.266190
2026-05-31,BKK,departure,01:50,HKG Hong Kong,HX760,Hong Kong Airlines,3h 0m,True,2026-02-11T13:02:32.563924
2026-05-31,BKK,departure,01:55,HKG Hong Kong,HX780,Hong Kong Airlines,3h 0m,True,2026-02-11T13:02:32.831887
2026-05-31,BKK,departure,01:55,TPE Taipei,VZ566,Vietjet Thailand,3h 50m,True,2026-02-11T13:02:33.117595
2026-05-31,BKK,departure,02:05,TAE Daegu,TW106,T´Way Air,5h 35m,True,2026-02-11T13:02:39.014576
2026-05-31,BKK,departure,02:05,DOH Doha,QR827,Qatar Airways,6h 35m,True,2026-02-11T13:02:39.313969
2026-05-31,BKK,departure,02:10,NKG Nanjing,MU2804,China Eastern,4h 0m,True,2026-02-11T13:02:39.607097
2026-05-31,BKK,departure,02:10,PVG Shanghai,MU548,China Eastern,4h 25m,True,2026-02-11T13:02:39.883592
2026-05-31,BKK,departure,02:15,DXB Dubai,EK377,Emirates,6h 45m,True,2026-02-11T13:02:40.166464
2026-05-31,BKK,departure,02:20,VIE Vienna,BR61,EVA Air,11h 15m,True,2026-02-11T13:02:40.400534
2026-05-31,BKK,departure,02:20,KWI Kuwait,KU414,Kuwait Airways,7h 20m,True,2026-02-11T13:02:40.618863
2026-05-31,BKK,departure,02:25,RGN Yangon,8M391,MAI,1h 20m,True,2026-02-11T13:02:40.847045
2026-05-31,BKK,departure,02:25,ICN Seoul,VZ850,Vietjet Thailand,5h 35m,True,2026-02-11T13:02:41.070477
2026-05-31,BKK,departure,02:35,ICN Seoul,KE656,Korean Air,5h 40m,True,2026-02-11T13:02:41.313490
2026-05-31,BKK,departure,02:40,TPE Taipei,CI838,China Airlines,3h 45m,True,2026-02-11T13:02:41.588280
2026-05-31,BKK,departure,02:40,HKG Hong Kong,HX768,Hong Kong Airlines,3h 20m,True,2026-02-11T13:02:41.890248
2026-05-31,BKK,departure,02:50,TAO Qingdao,SC4080,Shandong Airlines,4h 35m,True,2026-02-11T13:02:42.148477
2026-05-31,BKK,departure,03:00,CAN Guangzhou,MU2078,China Eastern,3h 50m,True,2026-02-11T13:02:42.396557
2026-05-31,BKK,departure,03:00,CAN Guangzhou,CZ3036,China Southern,2h 55m,True,2026-02-11T13:02:42.634532
2026-05-31,BKK,departure,03:15,SZX Shenzhen,ZH306,Shenzhen Airlines,2h 55m,True,2026-02-11T13:02:42.854699
2026-05-31,BKK,departure,03:15,DXB Dubai,EK371,Emirates,6h 35m,True,2026-02-11T13:02:43.055609
2026-05-31,BKK,departure,03:15,AUH Abu Dhabi,EY401,Etihad,6h 30m,True,2026-02-11T13:02:43.315875
2026-05-31,BKK,departure,03:25,MNL Manila,5J932,Cebu Pacific,3h 45m,True,2026-02-11T13:02:43.559969
2026-05-31,BKK,departure,03:35,CAN Guangzhou,AQ1268,9 Air,1h 55m,True,2026-02-11T13:02:43.827735
2026-05-31,BKK,departure,03:35,MCT Muscat,OV466,Salam Air,6h 30m,True,2026-02-11T13:02:44.072049
2026-05-31,BKK,departure,03:50,DEL Delhi,SG88,SpiceJet,4h 25m,True,2026-02-11T13:02:44.341793
2026-05-31,BKK,departure,05:05,PVG Shanghai,FM848,Shanghai Airlines,4h 30m,True,2026-02-11T13:02:44.580493
2026-05-31,BKK,departure,06:00,KUL Kuala Lumpur,MH797,Malaysia Airlines,2h 10m,True,2026-02-11T13:02:44.764823
2026-05-31,BKK,departure,06:05,USM Koh Samui,PG101,Bangkok Airways,1h 5m,True,2026-02-11T13:02:45.001825
2026-05-31,BKK,departure,06:10,CNX Chiang Mai,VZ100,Vietjet Thailand,1h 20m,True,2026-02-11T13:02:45.235832
2026-05-31,BKK,departure,06:10,NST Nakhon Si Thammarat,VZ330,Vietjet Thailand,1h 20m,True,2026-02-11T13:02:45.422737
2026-05-31,BKK,departure,06:30,CEI Chiang Rai,VZ130,Vietjet Thailand,1h 25m,True,2026-02-11T13:02:45.650093
2026-05-31,BKK,departure,06:30,CCU Kolkata,B3701,Bhutan Airlines,2h 45m,True,2026-02-11T13:02:45.897470
2026-05-31,BKK,departure,06:40,CEI Chiang Rai,FD4150,Thai AirAsia,1h 25m,True,2026-02-11T13:02:46.166936
2026-05-31,BKK,departure,06:40,IST Istanbul,TK59,Turkish Airlines,10h 0m,True,2026-02-11T13:02:46.401960
2026-05-31,BKK,departure,07:00,THS Sukhothai,PG211,Bangkok Airways,1h 20m,True,2026-02-11T13:02:46.628998
2026-05-31,BKK,departure,07:00,HDY Hat Yai,TG259,Thai Airways,1h 25m,True,2026-02-11T13:02:46.859951
