date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-12-25,NAW,departure,12:35,DMK Bangkok,FD3131,Thai AirAsia,1h 35m,True,2026-02-19T12:48:16.954381
2026-12-25,NAW,departure,15:05,DMK Bangkok,FD3135,Thai AirAsia,1h 35m,True,2026-02-19T12:48:17.038304
2026-12-25,NAW,arrival,12:05,DMK Bangkok,FD3130,Thai AirAsia,1h 35m,True,2026-02-19T12:48:23.081738
2026-12-25,NAW,arrival,14:35,DMK Bangkok,FD3134,Thai AirAsia,1h 35m,True,2026-02-19T12:48:23.194064
