date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-12-24,LOE,departure,13:05,DMK Bangkok,FD3543,Thai AirAsia,1h 0m,True,2026-02-20T14:06:13.678731
2026-12-24,LOE,departure,17:30,DMK Bangkok,FD3549,Thai AirAsia,1h 0m,True,2026-02-20T14:06:13.776151
2026-12-24,LOE,arrival,12:35,DMK Bangkok,FD3542,Thai AirAsia,1h 10m,True,2026-02-20T14:06:22.345961
2026-12-24,LOE,arrival,17:00,DMK Bangkok,FD3548,Thai AirAsia,1h 10m,True,2026-02-20T14:06:22.424018
