date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-05-28,CKG,departure,01:50,DOH Doha,QR881,Qatar Airways,text,Duration: 8h 30m,,True,2026-02-19T10:11:22.012731
2026-05-28,CKG,departure,02:00,ICN Seoul,OZ354,Asiana,text,Duration: 3h 25m,,True,2026-02-19T10:11:22.012743
2026-05-28,CKG,departure,02:10,DMK Bangkok,SL931,Thai Lion Air,text,Duration: 3h 10m,,True,2026-02-19T10:11:22.012750
2026-05-28,CKG,departure,02:25,MAD Madrid,HU727,Hainan Airlines,text,Duration: 12h 35m,,True,2026-02-19T10:11:22.012757
2026-05-28,CKG,departure,02:35,SIN Singapore,SQ819,Singapore Airlines,text,Duration: 4h 55m,,True,2026-02-19T10:11:22.012764
2026-05-28,CKG,departure,02:50,BRU Brussels,HU469,Hainan Airlines,text,Duration: 11h 30m,,True,2026-02-19T10:11:22.012771
2026-05-28,CKG,departure,05:40,PVG Shanghai,9C6108,Spring Airlines,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.012778
2026-05-28,CKG,departure,06:05,NKG Nanjing,PN6259,West Air (China),text,Duration: 2h 15m,,True,2026-02-19T10:11:22.012784
2026-05-28,CKG,departure,06:20,TNA Jinan,PN6327,West Air (China),text,Duration: 2h 5m,,True,2026-02-19T10:11:22.012791
2026-05-28,CKG,departure,06:25,BPX Bangda,PN6215,West Air (China),text,Duration: 2h 5m,,True,2026-02-19T10:11:22.012797
2026-05-28,CKG,departure,06:25,LXA Lhasa/Lasa,TV9813,Tibet Airlines,text,Duration: 3h 5m,,True,2026-02-19T10:11:22.012922
2026-05-28,CKG,departure,06:30,CGO Zhengzhou,PN6273,West Air (China),text,Duration: 1h 50m,,True,2026-02-19T10:11:22.012931
2026-05-28,CKG,departure,06:30,SHA Shanghai,MU5422,China Eastern,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.012938
2026-05-28,CKG,departure,06:30,TSN Tianjin,3U8013,Sichuan Airlines,text,Duration: 2h 30m,,True,2026-02-19T10:11:22.012944
2026-05-28,CKG,departure,06:35,DLU Dali City,TV9809,Tibet Airlines,text,Duration: 1h 55m,,True,2026-02-19T10:11:22.012951
2026-05-28,CKG,departure,06:35,LLV Luliang,G52913,Gestair,text,Duration: 1h 40m,,True,2026-02-19T10:11:22.012957
2026-05-28,CKG,departure,06:35,LZH Liuzhou,G54769,Gestair,text,Duration: 1h 40m,,True,2026-02-19T10:11:22.012964
2026-05-28,CKG,departure,06:35,SJW Shijiazhuang,PN6349,West Air (China),text,Duration: 2h 5m,,True,2026-02-19T10:11:22.012971
2026-05-28,CKG,departure,06:35,SZX Shenzhen,PN6229,West Air (China),text,Duration: 2h 5m,,True,2026-02-19T10:11:22.012977
2026-05-28,CKG,departure,06:40,HUZ Huizhou,MU6691,China Eastern,text,Duration: 2h 5m,,True,2026-02-19T10:11:22.012984
2026-05-28,CKG,departure,06:40,JIC Jinchang,G52749,Gestair,text,Duration: 2h 20m,,True,2026-02-19T10:11:22.013088
2026-05-28,CKG,departure,06:40,TAO Qingdao,SC4838,Shandong Airlines,text,Duration: 2h 35m,,True,2026-02-19T10:11:22.013097
2026-05-28,CKG,departure,06:40,TSN Tianjin,OQ2081,Chongqing Airlines,text,Duration: 3h 0m,,True,2026-02-19T10:11:22.013103
2026-05-28,CKG,departure,06:40,ZAT Zhaotong,G54603,Gestair,text,Duration: 1h 15m,,True,2026-02-19T10:11:22.013108
2026-05-28,CKG,departure,06:45,HFE Hefei,PN6415,West Air (China),text,Duration: 1h 50m,,True,2026-02-19T10:11:22.013113
2026-05-28,CKG,departure,06:45,JGN Jiayuguan,G52851,Gestair,text,Duration: 2h 50m,,True,2026-02-19T10:11:22.013119
2026-05-28,CKG,departure,06:45,LXA Lhasa/Lasa,3U8633,Sichuan Airlines,text,Duration: 2h 45m,,True,2026-02-19T10:11:22.013125
2026-05-28,CKG,departure,06:45,SYX Sanya,PN6213,West Air (China),text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013131
2026-05-28,CKG,departure,06:45,XUZ Xuzhou,G52807,Gestair,text,Duration: 2h 5m,,True,2026-02-19T10:11:22.013137
2026-05-28,CKG,departure,06:50,BPX Bangda,TV9907,Tibet Airlines,text,Duration: 2h 5m,,True,2026-02-19T10:11:22.013142
2026-05-28,CKG,departure,06:50,HDG Handan,G54301,Gestair,text,Duration: 1h 45m,,True,2026-02-19T10:11:22.013239
2026-05-28,CKG,departure,06:50,KMG Kunming,MU5449,China Eastern,text,Duration: 1h 30m,,True,2026-02-19T10:11:22.013246
2026-05-28,CKG,departure,06:50,SWA Jieyang,3U8005,Sichuan Airlines,text,Duration: 2h 0m,,True,2026-02-19T10:11:22.013252
2026-05-28,CKG,departure,06:50,ZUH Zhuhai,3U8047,Sichuan Airlines,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013257
2026-05-28,CKG,departure,06:55,HNY Hengyang,GS7435,Tianjin Airlines,text,Duration: 1h 30m,,True,2026-02-19T10:11:22.013263
2026-05-28,CKG,departure,06:55,NGB Ningbo,3U8109,Sichuan Airlines,text,Duration: 2h 30m,,True,2026-02-19T10:11:22.013268
2026-05-28,CKG,departure,06:55,NNG Nanning,3U8137,Sichuan Airlines,text,Duration: 1h 40m,,True,2026-02-19T10:11:22.013274
2026-05-28,CKG,departure,06:55,WNZ Wenzhou,3U8033,Sichuan Airlines,text,Duration: 2h 40m,,True,2026-02-19T10:11:22.013279
2026-05-28,CKG,departure,06:55,XIY Xian,GS7666,Tianjin Airlines,text,Duration: 1h 35m,,True,2026-02-19T10:11:22.013284
2026-05-28,CKG,departure,07:00,CIH Changzhi,G52721,Gestair,text,Duration: 1h 35m,,True,2026-02-19T10:11:22.013290
2026-05-28,CKG,departure,07:00,FOC Fuzhou,3U8103,Sichuan Airlines,text,Duration: 2h 20m,,True,2026-02-19T10:11:22.013375
2026-05-28,CKG,departure,07:00,KHN Nanchang,CA4561,Air China,text,Duration: 2h 0m,,True,2026-02-19T10:11:22.013382
2026-05-28,CKG,departure,07:00,SWA Jieyang,OQ2349,Chongqing Airlines,text,Duration: 2h 20m,,True,2026-02-19T10:11:22.013388
2026-05-28,CKG,departure,07:00,TNA Jinan,SC8806,Shandong Airlines,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013394
2026-05-28,CKG,departure,07:05,AKU Aksu,OQ2007,Chongqing Airlines,text,Duration: 4h 50m,,True,2026-02-19T10:11:22.013399
2026-05-28,CKG,departure,07:05,YCU Yuncheng,CA4013,Air China,text,Duration: 1h 30m,,True,2026-02-19T10:11:22.013405
2026-05-28,CKG,departure,07:05,YTY Yangzhou,3U8167,Sichuan Airlines,text,Duration: 2h 15m,,True,2026-02-19T10:11:22.013410
2026-05-28,CKG,departure,07:10,HRB Harbin,CA4011,Air China,text,Duration: 3h 50m,,True,2026-02-19T10:11:22.013416
2026-05-28,CKG,departure,07:10,LHW Lanzhou,G54033,Gestair,text,Duration: 1h 50m,,True,2026-02-19T10:11:22.013421
2026-05-28,CKG,departure,07:10,NKG Nanjing,CA4545,Air China,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013426
2026-05-28,CKG,departure,07:10,SZX Shenzhen,3U8781,Sichuan Airlines,text,Duration: 2h 0m,,True,2026-02-19T10:11:22.013509
2026-05-28,CKG,departure,07:10,SZX Shenzhen,CA4343,Air China,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013516
2026-05-28,CKG,departure,07:15,HGH Hangzhou,3U8081,Sichuan Airlines,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013521
2026-05-28,CKG,departure,07:15,LYG Lianyungang,G52835,Gestair,text,Duration: 2h 15m,,True,2026-02-19T10:11:22.013527
2026-05-28,CKG,departure,07:15,NKG Nanjing,3U8041,Sichuan Airlines,text,Duration: 2h 5m,,True,2026-02-19T10:11:22.013532
2026-05-28,CKG,departure,07:15,PEK Beijing,3U8829,Sichuan Airlines,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.013537
2026-05-28,CKG,departure,07:15,PVG Shanghai,3U8971,Sichuan Airlines,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.013543
2026-05-28,CKG,departure,07:20,HAK Haikou,OQ2341,Chongqing Airlines,text,Duration: 2h 15m,,True,2026-02-19T10:11:22.013548
2026-05-28,CKG,departure,07:20,SHA Shanghai,MU5424,China Eastern,text,Duration: 2h 15m,,True,2026-02-19T10:11:22.013553
2026-05-28,CKG,departure,07:20,SHE Shenyang,3U8037,Sichuan Airlines,text,Duration: 3h 0m,,True,2026-02-19T10:11:22.013558
2026-05-28,CKG,departure,07:20,UCB Ulanqab,G54917,Gestair,text,Duration: 2h 45m,,True,2026-02-19T10:11:22.013637
2026-05-28,CKG,departure,07:25,LYI Linyi,OQ2363,Chongqing Airlines,text,Duration: 2h 30m,,True,2026-02-19T10:11:22.013644
2026-05-28,CKG,departure,07:30,CAN Guangzhou,OQ2323,Chongqing Airlines,text,Duration: 2h 0m,,True,2026-02-19T10:11:22.013649
2026-05-28,CKG,departure,07:30,CSX Changsha,GS6587,Tianjin Airlines,text,Duration: 1h 25m,,True,2026-02-19T10:11:22.013655
2026-05-28,CKG,departure,07:30,HGH Hangzhou,CA4553,Air China,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.013660
2026-05-28,CKG,departure,07:30,SHS Shashi,G54753,Gestair,text,Duration: 1h 25m,,True,2026-02-19T10:11:22.013666
2026-05-28,CKG,departure,07:30,SZX Shenzhen,OQ2335,Chongqing Airlines,text,Duration: 2h 10m,,True,2026-02-19T10:11:22.013671
2026-05-28,CKG,departure,07:35,FUG Fuyang,PN6219,West Air (China),text,Duration: 2h 0m,,True,2026-02-19T10:11:22.013676
2026-05-28,CKG,departure,07:40,XMN Xiamen,CA4565,Air China,text,Duration: 2h 30m,,True,2026-02-19T10:11:22.013681
2026-05-28,CKG,departure,07:50,LZY Nyingchi,TV9869,Tibet Airlines,text,Duration: 2h 20m,,True,2026-02-19T10:11:22.013687
2026-05-28,CKG,departure,07:50,NGB Ningbo,CA4549,Air China,text,Duration: 2h 25m,,True,2026-02-19T10:11:22.013765
2026-05-28,CKG,departure,07:50,SHE Shenyang,OQ2073,Chongqing Airlines,text,Duration: 3h 0m,,True,2026-02-19T10:11:22.013771
2026-05-28,CKG,departure,07:50,TSN Tianjin,GS7906,Tianjin Airlines,text,Duration: 2h 15m,,True,2026-02-19T10:11:22.013777
