date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-03-09,HRI,departure,14:30,DME Moscow,WZ3078,Red Wings,text,9h 5m,Boeing 777-200 / 200ER,True,2026-02-13T13:19:54.265144
2026-03-09,HRI,arrival,12:30,UFA Ufa,WZ3193,Red Wings,text,7h 30m,Boeing 777-200 / 200ER,True,2026-02-13T13:19:57.638834
