date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-03-07,HRI,departure,20:20,KZN Kazan,WZ3086,Red Wings,text,9h 0m,Boeing 777-200 / 200ER,True,2026-02-13T13:19:17.779992
2026-03-07,HRI,arrival,17:50,DME Moscow,WZ3077,Red Wings,text,8h 35m,Boeing 777-200 / 200ER,True,2026-02-13T13:19:21.346893
