date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-04-09,DYU,departure,00:10,UFA Ufa,N41418,Nordwind Airlines,text,3h 20m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:52:59.234967
2026-04-09,DYU,departure,01:10,LED Saint Petersburg,U62880,Ural Airlines,text,5h 30m,Airbus A320,True,2026-02-16T09:53:00.279686
2026-04-09,DYU,departure,02:20,IST Istanbul,TK255,Turkish Airlines,text,5h 30m,Boeing 737-900 (winglets) Passenger/BBJ3,True,2026-02-16T09:53:01.329723
2026-04-09,DYU,departure,02:45,KJA Krasnojarsk,U62930,Ural Airlines,text,3h 55m,Airbus A319,True,2026-02-16T09:53:02.420961
2026-04-09,DYU,departure,04:20,ZIA Zhukovsky,U62442,Ural Airlines,text,4h 35m,Airbus A321,True,2026-02-16T09:53:03.559383
2026-04-09,DYU,departure,04:40,DXB Dubai,SZ105,Somon Air,text,3h 35m,Boeing 737 Passenger,True,2026-02-16T09:53:04.749910
2026-04-09,DYU,departure,04:45,DXB Dubai,FZ794,flydubai,text,3h 40m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:53:05.882305
2026-04-09,DYU,departure,05:35,SVX Yekaterinburg,U62754,Ural Airlines,text,3h 25m,Airbus A320,True,2026-02-16T09:53:06.997266
2026-04-09,DYU,departure,06:50,DME Moscow,U68254,Ural Airlines,text,4h 40m,Airbus A320,True,2026-02-16T09:53:08.062099
2026-04-09,DYU,departure,07:05,TJM Tyumen,N41446,Nordwind Airlines,text,3h 20m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:53:09.112292
2026-04-09,DYU,departure,08:00,ZIA Zhukovsky,SZ337,Somon Air,text,4h 40m,Boeing 737 Passenger,True,2026-02-16T09:53:10.208265
2026-04-09,DYU,departure,09:30,KZN Kazan,SZ205,Somon Air,text,3h 40m,Boeing 737 Passenger,True,2026-02-16T09:53:11.281180
2026-04-09,DYU,departure,11:00,DEL Delhi,SZ109,Somon Air,text,2h 40m,Boeing 737 Passenger,True,2026-02-16T09:53:12.350148
2026-04-09,DYU,departure,13:00,IKA Tehran,VRH6804,Varesh Airlines,text,2h 30m,Boeing 737 Passenger,True,2026-02-16T09:53:13.438700
2026-04-09,DYU,departure,14:30,XIY Xian,GJ8558,Loong Air,text,4h 10m,Airbus A320,True,2026-02-16T09:53:14.622052
2026-04-09,DYU,departure,14:50,LED Saint Petersburg,U68532,Ural Airlines,text,5h 20m,Airbus A320,True,2026-02-16T09:53:15.711799
2026-04-09,DYU,departure,15:10,ZIA Zhukovsky,U62428,Ural Airlines,text,4h 45m,Airbus A321,True,2026-02-16T09:53:16.785164
2026-04-09,DYU,departure,,,UT802,UTair,text,,,True,2026-02-16T09:53:17.842819
2026-04-09,DYU,departure,16:20,ZIA Zhukovsky,U68446,Ural Airlines,text,4h 50m,Airbus A321,True,2026-02-16T09:53:45.862180
2026-04-09,DYU,departure,16:20,OVB Novosibirsk,S75552,S7 Airlines,text,3h 15m,Airbus A321,True,2026-02-16T09:53:46.955687
2026-04-09,DYU,departure,18:00,SVX Yekaterinburg,U62958,Ural Airlines,text,3h 25m,Airbus A320,True,2026-02-16T09:53:48.078367
2026-04-09,DYU,departure,19:00,ALA Almaty,KC132,Air Astana,text,1h 45m,Airbus A320,True,2026-02-16T09:53:49.150507
2026-04-09,DYU,departure,19:30,DME Moscow,SZ201,Somon Air,text,4h 40m,Boeing 737 Passenger,True,2026-02-16T09:53:50.222790
2026-04-09,DYU,departure,22:00,BSZ Bishkek,SZ217,Somon Air,text,1h 30m,Boeing 737 Passenger,True,2026-02-16T09:53:51.281262
2026-04-09,DYU,departure,23:00,ZIA Zhukovsky,SZ331,Somon Air,text,4h 40m,Boeing 737 Passenger,True,2026-02-16T09:53:52.464603
2026-04-09,DYU,arrival,00:50,IST Istanbul,TK254,Turkish Airlines,text,4h 35m,Boeing 737-900 (winglets) Passenger/BBJ3,True,2026-02-16T09:54:00.250333
2026-04-09,DYU,arrival,00:55,JED Jeddah,SZ126,Somon Air,text,4h 40m,Boeing 737 Passenger,True,2026-02-16T09:54:01.322219
2026-04-09,DYU,arrival,01:15,KJA Krasnojarsk,U62929,Ural Airlines,text,4h 15m,Airbus A319,True,2026-02-16T09:54:02.407069
2026-04-09,DYU,arrival,02:20,BSZ Bishkek,SZ218,Somon Air,text,1h 30m,Boeing 737 Passenger,True,2026-02-16T09:54:03.479405
2026-04-09,DYU,arrival,02:50,ZIA Zhukovsky,U62441,Ural Airlines,text,4h 10m,Airbus A321,True,2026-02-16T09:54:04.526260
2026-04-09,DYU,arrival,03:10,DXB Dubai,FZ793,flydubai,text,3h 15m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:54:05.583028
2026-04-09,DYU,arrival,03:10,TAS Tashkent,SZ226,Somon Air,text,0h 50m,Boeing 737 Passenger,True,2026-02-16T09:54:06.691200
2026-04-09,DYU,arrival,04:05,MRV Mineralnye Vody,U62865,Ural Airlines,text,3h 15m,Airbus A320,True,2026-02-16T09:54:07.777070
2026-04-09,DYU,arrival,05:20,DME Moscow,U68253,Ural Airlines,text,4h 20m,Airbus A320,True,2026-02-16T09:54:08.851020
2026-04-09,DYU,arrival,05:30,DME Moscow,SZ202,Somon Air,text,4h 0m,Boeing 737 Passenger,True,2026-02-16T09:54:09.916784
2026-04-09,DYU,arrival,05:35,TJM Tyumen,N41445,Nordwind Airlines,text,3h 15m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:54:11.083927
2026-04-09,DYU,arrival,07:40,ZIA Zhukovsky,SZ232,Somon Air,text,4h 0m,Boeing 737 Passenger,True,2026-02-16T09:54:12.208219
2026-04-09,DYU,arrival,11:30,IKA Tehran,VRH6805,Varesh Airlines,text,2h 25m,Boeing 737 Passenger,True,2026-02-16T09:54:13.437380
2026-04-09,DYU,arrival,12:45,DXB Dubai,SZ106,Somon Air,text,3h 0m,Boeing 737 Passenger,True,2026-02-16T09:54:14.540645
