date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-07-01,MFM,departure,01:15,BKK Bangkok,NX9990,Air Macau,2h 50m,2026-02-13T20:56:36.710957
2026-07-01,MFM,departure,06:45,TPE Taipei,NX632,Air Macau,1h 35m,2026-02-13T20:56:36.848649
2026-07-01,MFM,departure,07:30,TFU Chengdu,NX190,Air Macau,2h 35m,2026-02-13T20:56:36.991776
2026-07-01,MFM,departure,07:40,BKK Bangkok,NX996,Air Macau,2h 55m,2026-02-13T20:56:37.149387
2026-07-01,MFM,departure,08:10,PEK Beijing,NX6,Air Macau,3h 0m,2026-02-13T20:56:37.319947
2026-07-01,MFM,departure,08:20,KIX Osaka,NX856,Air Macau,3h 25m,2026-02-13T20:56:37.458271
2026-07-01,MFM,departure,08:25,ICN Seoul,NX822,Air Macau,3h 40m,2026-02-13T20:56:37.592722
2026-07-01,MFM,departure,08:35,RMQ Shalu,NX686,Air Macau,1h 35m,2026-02-13T20:56:37.717730
2026-07-01,MFM,departure,09:30,NRT Tokyo,NX862,Air Macau,4h 0m,2026-02-13T20:56:37.846286
2026-07-01,MFM,departure,09:45,KHH Kaohsiung,IT322,Tigerair Taiwan,1h 25m,2026-02-13T20:56:37.977121
2026-07-01,MFM,departure,10:25,SHA Shanghai,NX110,Air Macau,2h 25m,2026-02-13T20:56:38.109462
2026-07-01,MFM,departure,10:50,DMK Bangkok,FD776,Thai AirAsia,2h 55m,2026-02-13T20:56:38.236370
2026-07-01,MFM,departure,11:30,TPE Taipei,JX202,Starlux,1h 50m,2026-02-13T20:56:38.383752
2026-07-01,MFM,departure,11:45,CKG Chongqing,NX182,Air Macau,2h 30m,2026-02-13T20:56:38.525086
2026-07-01,MFM,departure,11:50,PVG Shanghai,9C8876,Spring Airlines,2h 40m,2026-02-13T20:56:38.652087
2026-07-01,MFM,departure,11:55,PEK Beijing,NX2,Air Macau,3h 15m,2026-02-13T20:56:38.785746
2026-07-01,MFM,departure,12:00,TPE Taipei,NX612,Air Macau,1h 40m,2026-02-13T20:56:38.927349
2026-07-01,MFM,departure,12:05,SIN Singapore,NX908,Air Macau,4h 10m,2026-02-13T20:56:39.074613
2026-07-01,MFM,departure,12:10,HGH Hangzhou,NX226,Air Macau,2h 25m,2026-02-13T20:56:39.228247
2026-07-01,MFM,departure,12:15,VVO Vladivostok,KR5571,Cambodia Airways,4h 55m,2026-02-13T20:56:39.388406
2026-07-01,MFM,departure,12:20,TFU Chengdu,NX198,Air Macau,2h 30m,2026-02-13T20:56:39.553599
2026-07-01,MFM,departure,12:25,KHH Kaohsiung,NX668,Air Macau,1h 25m,2026-02-13T20:56:39.717027
2026-07-01,MFM,departure,12:35,CZX Changzhou,NX108,Air Macau,2h 25m,2026-02-13T20:56:39.870574
2026-07-01,MFM,departure,12:40,NGB Ningbo,NX162,Air Macau,2h 15m,2026-02-13T20:56:40.053414
2026-07-01,MFM,departure,13:00,NKG Nanjing,MU9798,China Eastern,2h 25m,2026-02-13T20:56:40.226661
2026-07-01,MFM,departure,13:05,WUX Wuxi,ZH9098,Shenzhen Airlines,2h 25m,2026-02-13T20:56:40.383135
2026-07-01,MFM,departure,13:15,TPE Taipei,BR802,EVA Air,1h 40m,2026-02-13T20:56:40.547222
2026-07-01,MFM,departure,13:20,PVG Shanghai,NX136,Air Macau,2h 25m,2026-02-13T20:56:40.692261
2026-07-01,MFM,departure,13:25,PVG Shanghai,FM806,Shanghai Airlines,2h 35m,2026-02-13T20:56:40.844384
2026-07-01,MFM,departure,13:35,WNZ Wenzhou,NX258,Air Macau,2h 0m,2026-02-13T20:56:41.003042
2026-07-01,MFM,departure,13:40,SHA Shanghai,FM818,Shanghai Airlines,2h 20m,2026-02-13T20:56:41.178395
2026-07-01,MFM,departure,13:45,NKG Nanjing,NX128,Air Macau,2h 10m,2026-02-13T20:56:41.331732
2026-07-01,MFM,departure,14:00,KUL Kuala Lumpur,AK189,AirAsia,4h 0m,2026-02-13T20:56:41.511076
2026-07-01,MFM,departure,14:15,KHN Nanchang,MU866,China Eastern,1h 50m,2026-02-13T20:56:41.650351
2026-07-01,MFM,departure,14:20,BKK Bangkok,NX936,Air Macau,2h 35m,2026-02-13T20:56:41.821055
2026-07-01,MFM,departure,14:40,XMN Xiamen,MF8682,XiamenAir,1h 15m,2026-02-13T20:56:41.986638
2026-07-01,MFM,departure,14:45,DMK Bangkok,SL373,Thai Lion Air,2h 40m,2026-02-13T20:56:42.169852
2026-07-01,MFM,departure,14:55,ICN Seoul,KE2016,Korean Air,3h 45m,2026-02-13T20:56:42.338290
2026-07-01,MFM,departure,15:10,TWU Tawau,FY3979,Firefly,3h 25m,2026-02-13T20:56:42.495207
2026-07-01,MFM,departure,15:15,PEK Beijing,NX10,Air Macau,3h 15m,2026-02-13T20:56:42.662471
2026-07-01,MFM,departure,15:20,ICN Seoul,7C6002,Jeju Air,3h 25m,2026-02-13T20:56:42.831152
2026-07-01,MFM,departure,15:25,TAO Qingdao,NX22,Air Macau,3h 10m,2026-02-13T20:56:42.985801
2026-07-01,MFM,departure,15:55,PKX Beijing,CZ6082,China Southern,3h 25m,2026-02-13T20:56:43.144867
2026-07-01,MFM,departure,16:10,WUH Wuhan,CA120,Air China,1h 45m,2026-02-13T20:56:43.299850
2026-07-01,MFM,departure,16:45,PVG Shanghai,MU2008,China Eastern,2h 25m,2026-02-13T20:56:43.448984
2026-07-01,MFM,departure,16:55,WUX Wuxi,MU2962,China Eastern,2h 15m,2026-02-13T20:56:43.610703
2026-07-01,MFM,departure,17:05,PVG Shanghai,NX102,Air Macau,2h 35m,2026-02-13T20:56:43.753178
2026-07-01,MFM,departure,17:25,TPE Taipei,NX618,Air Macau,1h 45m,2026-02-13T20:56:43.905114
2026-07-01,MFM,departure,17:30,PKX Beijing,MU2016,China Eastern,3h 15m,2026-02-13T20:56:44.054120
2026-07-01,MFM,departure,17:35,HGH Hangzhou,NX126,Air Macau,2h 35m,2026-02-13T20:56:44.208882
2026-07-01,MFM,arrival,00:20,DAD Da Nang,NX977,Air Macau,1h 30m,2026-02-13T20:56:53.050750
