date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-03-09,MFM,departure,01:55,PUS Busan,BX382,Air Busan,3h 25m,2026-02-13T19:24:38.283800
2026-03-09,MFM,departure,06:45,TPE Taipei,NX632,Air Macau,1h 40m,2026-02-13T19:24:38.474219
2026-03-09,MFM,departure,07:30,TFU Chengdu,NX190,Air Macau,2h 35m,2026-02-13T19:24:38.676602
2026-03-09,MFM,departure,07:40,BKK Bangkok,NX996,Air Macau,2h 55m,2026-02-13T19:24:38.861227
2026-03-09,MFM,departure,08:20,KIX Osaka,NX856,Air Macau,3h 25m,2026-02-13T19:24:39.039385
2026-03-09,MFM,departure,08:25,ICN Seoul,NX822,Air Macau,3h 40m,2026-02-13T19:24:39.212068
2026-03-09,MFM,departure,09:10,BKK Bangkok,NX934,Air Macau,3h 0m,2026-02-13T19:24:39.382954
2026-03-09,MFM,departure,09:30,NRT Tokyo,NX862,Air Macau,4h 0m,2026-02-13T19:24:39.567274
2026-03-09,MFM,departure,09:45,KHH Kaohsiung,IT322,Tigerair Taiwan,1h 25m,2026-02-13T19:24:39.741648
2026-03-09,MFM,departure,10:25,SHA Shanghai,NX110,Air Macau,2h 25m,2026-02-13T19:24:39.910886
2026-03-09,MFM,departure,10:50,DMK Bangkok,FD776,Thai AirAsia,2h 55m,2026-02-13T19:24:40.081278
2026-03-09,MFM,departure,11:30,TPE Taipei,JX202,Starlux,1h 50m,2026-02-13T19:24:40.258262
2026-03-09,MFM,departure,11:35,KHH Kaohsiung,BR830,EVA Air,1h 25m,2026-02-13T19:24:40.431990
2026-03-09,MFM,departure,11:45,CKG Chongqing,NX182,Air Macau,2h 30m,2026-02-13T19:24:40.606745
2026-03-09,MFM,departure,11:50,PVG Shanghai,9C8876,Spring Airlines,2h 40m,2026-02-13T19:24:40.792584
2026-03-09,MFM,departure,11:55,PEK Beijing,NX2,Air Macau,3h 15m,2026-02-13T19:24:40.995127
2026-03-09,MFM,departure,12:00,TPE Taipei,NX612,Air Macau,1h 40m,2026-02-13T19:24:41.145649
2026-03-09,MFM,departure,12:05,SIN Singapore,NX908,Air Macau,4h 10m,2026-02-13T19:24:41.309582
2026-03-09,MFM,departure,12:10,HGH Hangzhou,NX226,Air Macau,2h 25m,2026-02-13T19:24:41.472445
2026-03-09,MFM,departure,12:15,VVO Vladivostok,KR5571,Cambodia Airways,4h 55m,2026-02-13T19:24:41.631924
2026-03-09,MFM,departure,12:20,TFU Chengdu,NX198,Air Macau,2h 30m,2026-02-13T19:24:41.813037
2026-03-09,MFM,departure,12:25,KHH Kaohsiung,NX668,Air Macau,1h 25m,2026-02-13T19:24:41.985330
2026-03-09,MFM,departure,12:35,CZX Changzhou,NX108,Air Macau,2h 25m,2026-02-13T19:24:42.157239
2026-03-09,MFM,departure,12:40,NGB Ningbo,NX162,Air Macau,2h 15m,2026-02-13T19:24:42.315885
2026-03-09,MFM,departure,13:00,NKG Nanjing,MU9798,China Eastern,2h 25m,2026-02-13T19:24:42.476910
2026-03-09,MFM,departure,13:05,WUX Wuxi,ZH9098,Shenzhen Airlines,2h 25m,2026-02-13T19:24:42.631241
2026-03-09,MFM,departure,13:15,TPE Taipei,BR802,EVA Air,1h 40m,2026-02-13T19:24:42.790725
2026-03-09,MFM,departure,13:20,PVG Shanghai,NX136,Air Macau,2h 25m,2026-02-13T19:24:42.941840
2026-03-09,MFM,departure,13:25,PVG Shanghai,FM806,Shanghai Airlines,2h 35m,2026-02-13T19:24:43.090426
2026-03-09,MFM,departure,13:40,SHA Shanghai,FM818,Shanghai Airlines,2h 20m,2026-02-13T19:24:43.242541
2026-03-09,MFM,departure,13:45,NKG Nanjing,NX128,Air Macau,2h 10m,2026-02-13T19:24:43.389943
2026-03-09,MFM,departure,14:00,KUL Kuala Lumpur,AK189,AirAsia,4h 0m,2026-02-13T19:24:43.547939
2026-03-09,MFM,departure,14:15,HFE Hefei,MU5056,China Eastern,2h 10m,2026-02-13T19:24:43.706495
2026-03-09,MFM,departure,14:25,FOC Fuzhou,NX186,Air Macau,1h 35m,2026-02-13T19:24:43.854072
2026-03-09,MFM,departure,14:40,XMN Xiamen,MF8682,XiamenAir,1h 15m,2026-02-13T19:24:44.008095
2026-03-09,MFM,departure,14:45,DMK Bangkok,SL373,Thai Lion Air,2h 40m,2026-02-13T19:24:44.164659
2026-03-09,MFM,departure,14:55,ICN Seoul,KE2016,Korean Air,3h 45m,2026-02-13T19:24:44.311538
2026-03-09,MFM,departure,15:10,TWU Tawau,FY3979,Firefly,3h 25m,2026-02-13T19:24:44.466799
2026-03-09,MFM,departure,15:15,PEK Beijing,NX10,Air Macau,3h 15m,2026-02-13T19:24:44.648034
2026-03-09,MFM,departure,15:20,ICN Seoul,7C6002,Jeju Air,3h 25m,2026-02-13T19:24:44.799632
2026-03-09,MFM,departure,15:55,PKX Beijing,CZ6082,China Southern,3h 25m,2026-02-13T19:24:44.949759
2026-03-09,MFM,departure,16:10,WUH Wuhan,CA120,Air China,1h 45m,2026-02-13T19:24:45.096706
2026-03-09,MFM,departure,16:35,KHH Kaohsiung,NX660,Air Macau,1h 25m,2026-02-13T19:24:45.250799
2026-03-09,MFM,departure,16:45,PVG Shanghai,MU2008,China Eastern,2h 25m,2026-02-13T19:24:45.398091
2026-03-09,MFM,departure,16:55,WUX Wuxi,MU2962,China Eastern,2h 15m,2026-02-13T19:24:45.547605
2026-03-09,MFM,departure,17:00,RMQ Shalu,NX682,Air Macau,1h 40m,2026-02-13T19:24:45.694122
